"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060485","mesenchyme development","6/146","44/1372",0.136363636363636,1.28144458281445,0.65459112798404,0.323796421851201,0.999999950389579,0.999999950389579,"ACVRL1/ACTA2/TGFBR2/TGFBR3/SFRP1/BMP4",6
"GO:0050877","nervous system process","10/146","79/1372",0.126582278481013,1.18952661695856,0.598596831833777,0.327482970075883,0.999999950389579,0.999999950389579,"CCN3/LCN2/EFEMP1/CDH3/ROR1/JAM2/KLK8/GHRL/CLSTN2/TNFRSF21",10
"GO:0002686","negative regulation of leukocyte migration","3/146","19/1372",0.157894736842105,1.48377793799567,0.732527412591477,0.329129026618389,0.999999950389579,0.999999950389579,"CCN3/MICOS10-NBL1/NBL1",3
"GO:0006936","muscle contraction","3/146","19/1372",0.157894736842105,1.48377793799567,0.732527412591477,0.329129026618389,0.999999950389579,0.999999950389579,"ACTA2/GHRL/DSC2",3
"GO:0007623","circadian rhythm","3/146","19/1372",0.157894736842105,1.48377793799567,0.732527412591477,0.329129026618389,0.999999950389579,0.999999950389579,"PTGDS/GHRL/TNFRSF11A",3
"GO:0046849","bone remodeling","3/146","19/1372",0.157894736842105,1.48377793799567,0.732527412591477,0.329129026618389,0.999999950389579,0.999999950389579,"DLK1/SFRP1/TNFRSF11A",3
"GO:1903053","regulation of extracellular matrix organization","3/146","19/1372",0.157894736842105,1.48377793799567,0.732527412591477,0.329129026618389,0.999999950389579,0.999999950389579,"TGFBR3/TNXB/ANGPTL7",3
"GO:0002011","morphogenesis of an epithelial sheet","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"ACVRL1/MMP12",2
"GO:0002065","columnar/cuboidal epithelial cell differentiation","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"BMP4/WFDC2",2
"GO:0002507","tolerance induction","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"TGFBR2/CLC",2
"GO:0006911","phagocytosis, engulfment","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"MEGF10/HAVCR1",2
"GO:0015909","long-chain fatty acid transport","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"FABP1/FABP2",2
"GO:0018958","phenol-containing compound metabolic process","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"CTSB/CDH3",2
"GO:0019433","triglyceride catabolic process","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"FABP1/FABP2",2
"GO:0022602","ovulation cycle process","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"NPPC/CGA",2
"GO:0032233","positive regulation of actin filament bundle assembly","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"EPHA1/SFRP1",2
"GO:0034383","low-density lipoprotein particle clearance","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"IL19/FGF21",2
"GO:0043297","apical junction assembly","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"ACVRL1/DSG3",2
"GO:0045747","positive regulation of Notch signaling pathway","2/146","11/1372",0.181818181818182,1.70859277708593,0.813980350781731,0.330055481656873,0.999999950389579,0.999999950389579,"CCN3/ACVRL1",2
