"Gene","logFC","t","PValue","FDR","SYMBOL","GENENAME"
"ENSG00000137193",-0.43663539186446,-4.95075599503229,2.58105006666253e-06,0.000257258312993591,"PIM1","Pim-1 proto-oncogene, serine/threonine kinase"
"ENSG00000204439",-0.632943056123319,-4.94766855358258,2.61495098349435e-06,0.000259265508563508,"C6orf47","chromosome 6 open reading frame 47"
"ENSG00000240247",1.021327380146,4.93471410348049,2.76197441505775e-06,0.000272408764559465,"DEFA1","defensin alpha 1"
"ENSG00000215244",-0.517125490875077,-4.92617569466877,2.86324022812827e-06,0.000280925621966044,"LINC02649","long intergenic non-protein coding RNA 2649"
"ENSG00000102524",-0.597187829695797,-4.92358285428175,2.89469942292671e-06,0.000282540661808774,"TNFSF13B","TNF superfamily member 13b"
"ENSG00000174353",0.244517880756529,4.90708214775456,3.10292117220159e-06,0.000301303242484194,NA,NA
"ENSG00000172493",-0.389997607609437,-4.90455085544376,3.13612481925515e-06,0.000302965740231429,"AFF1","ALF transcription elongation factor 1"
"ENSG00000147789",-0.405797654572012,-4.9022144659513,3.16707811380613e-06,0.000304394987285102,"ZNF7","zinc finger protein 7"
"ENSG00000152558",-0.631362256764674,-4.8959733452177,3.2512254239527e-06,0.000304709375803089,"TMEM123","transmembrane protein 123"
"ENSG00000115421",-0.590843469220302,-4.89944124958169,3.20420406511067e-06,0.000304709375803089,"PAPOLG","poly(A) polymerase gamma"
"ENSG00000132109",-0.584188562539412,-4.89771527783753,3.22752334071271e-06,0.000304709375803089,"TRIM21","tripartite motif containing 21"
"ENSG00000198964",-0.509920574342114,-4.8968192049957,3.23969495465105e-06,0.000304709375803089,"SGMS1","sphingomyelin synthase 1"
"ENSG00000075420",-0.423922095298136,-4.89978834014391,3.19953440203658e-06,0.000304709375803089,"FNDC3B","fibronectin type III domain containing 3B"
"ENSG00000183486",-0.503415190727132,-4.89455069732578,3.27070845864563e-06,0.000305017851207754,"MX2","MX dynamin like GTPase 2"
"ENSG00000254017",-0.704529799743047,-4.89178240490655,3.30894562450273e-06,0.000307063633863953,"IGHEP2","immunoglobulin heavy constant epsilon P2 (pseudogene)"
"ENSG00000158373",-0.755255958776098,-4.89023753449812,3.33047266639794e-06,0.000307370089429685,"H2BC5","H2B clustered histone 5"
"ENSG00000167562",-0.595381854024264,-4.88920894242483,3.34488100292416e-06,0.000307370089429685,"ZNF701","zinc finger protein 701"
"ENSG00000204267",-0.344318824115138,-4.88474254371676,3.40815103550397e-06,0.000311663831101086,"TAP2","transporter 2, ATP binding cassette subfamily B member"
"ENSG00000128383",-0.577149066389273,-4.88188193423387,3.44928296919513e-06,0.000313901413399507,"APOBEC3A","apolipoprotein B mRNA editing enzyme catalytic subunit 3A"
"ENSG00000166527",-0.634096419382534,-4.87880239270249,3.49410183758246e-06,0.000314937274719513,"CLEC4D","C-type lectin domain family 4 member D"
"ENSG00000100024",-0.583767595475605,-4.87883800835556,3.49358027739059e-06,0.000314937274719513,"UPB1","beta-ureidopropionase 1"
"ENSG00000135899",-0.419557514198127,-4.87470765580253,3.5545726198582e-06,0.000317350895795681,"SP110","SP110 nuclear body protein"
"ENSG00000266173",-0.237609515463305,-4.87571063554171,3.53966735826889e-06,0.000317350895795681,"STRADA","STE20 related adaptor alpha"
"ENSG00000255328",-0.783477081756668,-4.86883350430301,3.64310010065427e-06,0.000323720375925118,NA,NA
"ENSG00000282988",-0.759295617940768,-4.86766511020052,3.66096217016958e-06,0.000323780306862228,NA,NA
"ENSG00000157017",-0.692461493320226,-4.86017211670163,3.77755132464544e-06,0.000332530429222761,"GHRL","ghrelin and obestatin prepropeptide"
"ENSG00000267365",-0.89320033482858,-4.85741692623454,3.82132164169709e-06,0.000334818870168789,"KCNJ2-AS1","KCNJ2 antisense RNA 1"
"ENSG00000151702",-0.380998954719315,-4.85009805632827,3.93999819974258e-06,0.000343618917068291,"FLI1","Fli-1 proto-oncogene, ETS transcription factor"
"ENSG00000183621",-0.510312026169272,-4.8445460389126,4.03240441497832e-06,0.000350057301241297,"ZNF438","zinc finger protein 438"
"ENSG00000163171",-0.462170556372944,-4.84258588171665,4.06552860502051e-06,0.000351313889272368,"CDC42EP3","CDC42 effector protein 3"
"ENSG00000121236",-0.935125353263534,-4.83541045538785,4.18905272699872e-06,0.000360335046900465,"TRIM6","tripartite motif containing 6"
"ENSG00000100802",-0.629791357212167,-4.833917237712,4.21521248593382e-06,0.00036093714913646,"C14orf93","chromosome 14 open reading frame 93"
"ENSG00000150347",-0.587261338006726,-4.83228659463373,4.24396095728476e-06,0.000361754463861223,"ARID5B","AT-rich interaction domain 5B"
"ENSG00000115145",-0.632016948496511,-4.82949185395897,4.29367586751505e-06,0.000363200218415567,"STAM2","signal transducing adaptor molecule 2"
"ENSG00000076641",-0.377888996648321,-4.82916749085345,4.2994823604773e-06,0.000363200218415567,"PAG1","phosphoprotein membrane anchor with glycosphingolipid microdomains 1"
"ENSG00000137752",-0.553080821660189,-4.82172278813898,4.43486614843427e-06,0.000372964323679486,"CASP1","caspase 1"
"ENSG00000189195",-0.688517042141121,-4.82038578710018,4.45961422627472e-06,0.000373378723531392,"BTBD8","BTB domain containing 8"
"ENSG00000204642",-0.338348335262384,-4.81895983135258,4.48615657312592e-06,0.000373939015595337,"HLA-F","major histocompatibility complex, class I, F"
"ENSG00000114861",-0.255968470301817,-4.81420423379308,4.57578888450931e-06,0.00037973000443342,"FOXP1","forkhead box P1"
"ENSG00000165507",-0.864347379630532,-4.80941584136739,4.66779433380795e-06,0.000385666270439799,"DEPP1","DEPP autophagy regulator 1"
"ENSG00000160179",-0.579603412414474,-4.80793652940573,4.69657942661957e-06,0.00038635005781074,"ABCG1","ATP binding cassette subfamily G member 1"
"ENSG00000205268",-0.441798827452212,-4.80462414370299,4.76165930951731e-06,0.000390000600316031,"PDE7A","phosphodiesterase 7A"
"ENSG00000248477",-1.08705401745218,-4.79884090417683,4.87738866144373e-06,0.000397749989628905,"NAIPP3","NAIP pseudogene 3"
"ENSG00000277969",-0.742821822244593,-4.78958707625862,5.06826730872355e-06,0.000408540998830454,NA,NA
"ENSG00000144283",0.419870401660323,4.78968540650957,5.06620146262542e-06,0.000408540998830454,"PKP4","plakophilin 4"
"ENSG00000204261",-0.351377780577838,-4.7892776215135,5.07477405915311e-06,0.000408540998830454,"PSMB8-AS1","PSMB8 antisense RNA 1"
"ENSG00000213928",-0.554707393657332,-4.78433026131935,5.17990676704276e-06,0.00041523014330873,"IRF9","interferon regulatory factor 9"
"ENSG00000068784",-0.673539509228871,-4.77714492692377,5.33636817394738e-06,0.000423412430275506,"SRBD1","S1 RNA binding domain 1"
"ENSG00000235750",-0.598483611215873,-4.7765553180242,5.34940855746738e-06,0.000423412430275506,"KIAA0040","KIAA0040"
"ENSG00000198938",0.461180025300872,4.77695689517679,5.3405235209929e-06,0.000423412430275506,"MT-CO3","cytochrome c oxidase subunit III"
"ENSG00000116815",-0.757778326989044,-4.77476276592824,5.38924455334462e-06,0.000423936585173429,"CD58","CD58 molecule"
"ENSG00000174123",-0.566089337087718,-4.77423448283195,5.40103941191331e-06,0.000423936585173429,"TLR10","toll like receptor 10"
"ENSG00000185442",-0.771093582279276,-4.77250171198151,5.43990260276912e-06,0.000425215291414791,"FAM174B","family with sequence similarity 174 member B"
"ENSG00000023445",-0.538143654725761,-4.77094317525673,5.47508958765322e-06,0.000426197263025667,"BIRC3","baculoviral IAP repeat containing 3"
"ENSG00000165102",0.241469560045358,4.7624166986215,5.67153311847397e-06,0.000439672184715278,"HGSNAT","heparan-alpha-glucosaminide N-acetyltransferase"
"ENSG00000286760",-0.710933709270373,-4.74932483018897,5.98652877398093e-06,0.000454734794533278,"LOC100289495","uncharacterized LOC100289495"
"ENSG00000136816",-0.594560558621676,-4.75030404732612,5.96239310311202e-06,0.000454734794533278,"TOR1B","torsin family 1 member B"
"ENSG00000152213",-0.577704368979414,-4.75207985663062,5.91886355539938e-06,0.000454734794533278,"ARL11","ARF like GTPase 11"
"ENSG00000160710",-0.322137022742588,-4.75005357414234,5.96855775243411e-06,0.000454734794533278,"ADAR","adenosine deaminase RNA specific"
"ENSG00000112234",-0.299324882670331,-4.75223541713653,5.91506508857601e-06,0.000454734794533278,"FBXL4","F-box and leucine rich repeat protein 4"
"ENSG00000272398",0.703024257184747,4.73961610904241,6.23101145428633e-06,0.000471404794280505,"CD24","CD24 molecule"
"ENSG00000087206",-0.559713586862479,-4.73411542106647,6.37379512439142e-06,0.000478364751208309,"UIMC1","ubiquitin interaction motif containing 1"
"ENSG00000197142",-0.413748555755689,-4.73468006842792,6.3589935062643e-06,0.000478364751208309,"ACSL5","acyl-CoA synthetase long chain family member 5"
"ENSG00000108679",-0.652130537078945,-4.72358184452358,6.65612264984202e-06,0.000496014883134057,"LGALS3BP","galectin 3 binding protein"
"ENSG00000159882",-0.56238552234021,-4.7233807419405,6.66162891139805e-06,0.000496014883134057,"ZNF230","zinc finger protein 230"
"ENSG00000047579",-0.431087408362174,-4.72160203706847,6.71052307454281e-06,0.000497688321567864,"DTNBP1","dystrobrevin binding protein 1"
"ENSG00000198804",0.350736787861738,4.719812581129,6.76006363973831e-06,0.000499396387628981,"MT-CO1","cytochrome c oxidase subunit I"
"ENSG00000139572",-0.763135831064744,-4.71788785140901,6.81374483105376e-06,0.00050139580127887,"GPR84","G protein-coupled receptor 84"
"ENSG00000271605",-0.660412756958294,-4.71689914497634,6.84148046909905e-06,0.000501477856330303,"MILR1","mast cell immunoglobulin like receptor 1"
"ENSG00000162654",-0.528656557889049,-4.71348477507584,6.9381056988946e-06,0.000506589283549521,"GBP4","guanylate binding protein 4"
"ENSG00000206503",-0.344933519907517,-4.70976467334538,7.0448882280351e-06,0.000512400017141796,"HLA-A","major histocompatibility complex, class I, A"
"ENSG00000065911",-0.540065687177915,-4.70831077506994,7.08705253811747e-06,0.000513484214280988,"MTHFD2","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase"
"ENSG00000164821",0.936376159196001,4.70417528512625,7.20832657098567e-06,0.000520269946146468,"DEFA4","defensin alpha 4"
"ENSG00000186812",-0.398633535401525,-4.69292678329681,7.54845097604946e-06,0.000542739387354274,"ZNF397","zinc finger protein 397"
"ENSG00000093100",-0.709261447006109,-4.68592257546961,7.76803910914258e-06,0.000556243182043411,NA,NA
"ENSG00000173559",-0.53407361558294,-4.68506588778741,7.79531797746366e-06,0.000556243182043411,"NABP1","nucleic acid binding protein 1"
"ENSG00000123610",-0.860528637898586,-4.67993018742542,7.96080602314731e-06,0.000560822785445805,"TNFAIP6","TNF alpha induced protein 6"
"ENSG00000251230",-0.712825542815975,-4.67938473120622,7.97858087373796e-06,0.000560822785445805,"MIR3945HG","MIR3945 host gene"
"ENSG00000172086",-0.665790800013555,-4.68119202188017,7.91983332153222e-06,0.000560822785445805,"KRCC1","lysine rich coiled-coil 1"
"ENSG00000263069",-0.516689042096292,-4.68032227352947,7.94805276208653e-06,0.000560822785445805,"RNF213-AS1","RNF213 antisense RNA 1"
"ENSG00000048342",-0.595536529750542,-4.67806527152449,8.02173736396283e-06,0.000561760180157367,"CC2D2A","coiled-coil and C2 domain containing 2A"
"ENSG00000159885",-0.692520902434432,-4.67409168311486,8.15307425424695e-06,0.000566743958677137,"ZNF222","zinc finger protein 222"
"ENSG00000101236",-0.415991270939406,-4.67448936024118,8.13983684075233e-06,0.000566743958677137,"RNF24","ring finger protein 24"
"ENSG00000003402",-0.372387952966892,-4.66692379071609,8.39527572346353e-06,0.000581434573818404,"CFLAR","CASP8 and FADD like apoptosis regulator"
"ENSG00000133574",-0.681749502566008,-4.66438790717292,8.48261963576056e-06,0.000585331826734276,"GIMAP4","GTPase, IMAP family member 4"
"ENSG00000102710",-0.595228790424276,-4.65520657312767,8.80627379280798e-06,0.000605447393098236,"SUPT20H","SPT20 homolog, SAGA complex component"
"ENSG00000115325",-0.508964673282499,-4.64996152629707,8.9965008682935e-06,0.000616276666752411,"DOK1","docking protein 1"
"ENSG00000117475",-0.594823996765906,-4.64467042149895,9.19242611012467e-06,0.000627416387907712,"BLZF1","basic leucine zipper nuclear factor 1"
"ENSG00000068305",-0.513944267662981,-4.64108158044146,9.32766190839902e-06,0.000634348357510544,"MEF2A","myocyte enhancer factor 2A"
"ENSG00000119328",-0.511886489215328,-4.63725619743231,9.47393098262481e-06,0.00063667732091375,"ABITRAM","actin binding transcription modulator"
"ENSG00000175471",-0.442254191906629,-4.63784238942258,9.45137393491333e-06,0.00063667732091375,"MCTP1","multiple C2 and transmembrane domain containing 1"
"ENSG00000123933",0.397858143847628,4.6366555652971,9.49709773737996e-06,0.00063667732091375,"MXD4","MAX dimerization protein 4"
"ENSG00000146247",-0.245759723075323,-4.63821733284996,9.43697313481745e-06,0.00063667732091375,"PHIP","PHIP subunit of CUL4-Ring ligase complex"
"ENSG00000117984",-0.326584170734552,-4.63311964834684,9.63459572704919e-06,0.000643604660660116,"CTSD","cathepsin D"
"ENSG00000156127",-0.591372734837713,-4.62986634765883,9.76280414424199e-06,0.000649864680103288,"BATF","basic leucine zipper ATF-like transcription factor"
"ENSG00000154451",-0.721604676253255,-4.62767361119025,9.85014681968758e-06,0.000652122346720401,"GBP5","guanylate binding protein 5"
"ENSG00000129465",-0.481636015165947,-4.62727874755563,9.86595545255941e-06,0.000652122346720401,"RIPK3","receptor interacting serine/threonine kinase 3"
"ENSG00000129757",0.849044027564302,4.62531739493653,9.94484407673976e-06,0.000652756002500431,"CDKN1C","cyclin dependent kinase inhibitor 1C"
"ENSG00000132357",-0.566321739010272,-4.62563454339138,9.9320466376885e-06,0.000652756002500431,"CARD6","caspase recruitment domain family member 6"
"ENSG00000198019",-0.599273238651538,-4.62258171775778,1.00558973613811e-05,0.000657753453103114,NA,NA
"ENSG00000070190",-0.690756049257445,-4.61996387030883,1.01632903537497e-05,0.000659904701896355,"DAPP1","dual adaptor of phosphotyrosine and 3-phosphoinositides 1"
"ENSG00000178685",-0.61655115140885,-4.61978341205604,1.01707341085913e-05,0.000659904701896355,"PARP10","poly(ADP-ribose) polymerase family member 10"
"ENSG00000118564",-0.501227762425177,-4.61753461517735,1.02639387225625e-05,0.000659904701896355,"FBXL5","F-box and leucine rich repeat protein 5"
"ENSG00000145287",-0.44230587996377,-4.61780979043323,1.02524894703312e-05,0.000659904701896355,"PLAC8","placenta associated 8"
"ENSG00000198840",0.415907498906927,4.61828884112683,1.02325870201749e-05,0.000659904701896355,"MT-ND3","NADH dehydrogenase subunit 3"
"ENSG00000167208",-0.482085687145712,-4.61058312771095,1.05573081062964e-05,0.000676457721450377,"SNX20","sorting nexin 20"
"ENSG00000104133",-0.402483782854251,-4.60900365134558,1.06250880432859e-05,0.000678492910370916,"SPG11","SPG11 vesicle trafficking associated, spatacsin"
"ENSG00000254789",-0.866161511356235,-4.60349082707935,1.08649738230773e-05,0.000691467489456523,NA,NA
"ENSG00000070759",-0.533329559888579,-4.59937611994774,1.10474275324458e-05,0.00069868522453008,"TESK2","testis associated actin remodelling kinase 2"
"ENSG00000169220",-0.481039487899876,-4.59926124013739,1.10525638024187e-05,0.00069868522453008,"RGS14","regulator of G protein signaling 14"
"ENSG00000182957",-0.40405694444395,-4.59480226150058,1.12537188923372e-05,0.000709021928073072,"SPATA13","spermatogenesis associated 13"
"ENSG00000151726",-0.682017781027429,-4.58929306532018,1.1507145126342e-05,0.000722571999633433,"ACSL1","acyl-CoA synthetase long chain family member 1"
"ENSG00000178966",-0.659391035004065,-4.58672250873003,1.16272721823189e-05,0.000725279978048092,"RMI1","RecQ mediated genome instability 1"
"ENSG00000205808",-0.648854258176473,-4.58728409497504,1.16009250916939e-05,0.000725279978048092,"PLPP6","phospholipid phosphatase 6"
"ENSG00000035720",-0.842671507706531,-4.5858945006575,1.16662241602309e-05,0.00072530802221264,"STAP1","signal transducing adaptor family member 1"
"ENSG00000077984",-0.556695150639416,-4.58271425619937,1.18170087744537e-05,0.000732265826622234,"CST7","cystatin F"
"ENSG00000158636",-0.445538623053729,-4.58046074349605,1.19249932940314e-05,0.00073653450384578,"EMSY","EMSY transcriptional repressor, BRCA2 interacting"
"ENSG00000109220",-0.641265363778328,-4.57379930296492,1.22498062524715e-05,0.000754123693411957,"CHIC2","cysteine rich hydrophobic domain 2"
"ENSG00000286256",-0.7426221225062,-4.57068999577826,1.2404328919318e-05,0.000760427825142222,NA,NA
"ENSG00000145723",-0.707972587386453,-4.5701183452486,1.24329424643701e-05,0.000760427825142222,"GIN1","gypsy retrotransposon integrase 1"
"ENSG00000140463",-0.642941395422406,-4.56890616918351,1.24938283029248e-05,0.000761678762364068,"BBS4","Bardet-Biedl syndrome 4"
"ENSG00000116977",-0.364157673499304,-4.56745742704505,1.2566974671478e-05,0.000763666673746139,"LGALS8","galectin 8"
"ENSG00000162869",-0.398326006492196,-4.56263117376375,1.28136488705568e-05,0.000776152789143245,"PPP1R21","protein phosphatase 1 regulatory subunit 21"
"ENSG00000124469",0.722627036442632,4.55962742512412,1.29695291678145e-05,0.000779327999560145,"CEACAM8","CEA cell adhesion molecule 8"
"ENSG00000116668",-0.657517689173058,-4.55923213180439,1.29901789925621e-05,0.000779327999560145,"SWT1","SWT1 RNA endoribonuclease homolog"
"ENSG00000198001",-0.411674048822322,-4.56079487645813,1.29087274503988e-05,0.000779327999560145,"IRAK4","interleukin 1 receptor associated kinase 4"
"ENSG00000149798",-0.652077078907442,-4.5552705879177,1.31988898920833e-05,0.000789335516784336,"CDC42EP2","CDC42 effector protein 2"
"ENSG00000197646",-0.951863572784755,-4.55376748479444,1.32789248071417e-05,0.000790638745588609,"PDCD1LG2","programmed cell death 1 ligand 2"
"ENSG00000166750",-0.683807138615529,-4.55328671979334,1.33046226962304e-05,0.000790638745588609,"SLFN5","schlafen family member 5"
"ENSG00000285533",-0.519853656998317,-4.54733103556308,1.3626979083646e-05,0.000807248528231834,"RELA-DT","RELA divergent transcript"
"ENSG00000143363",-0.351260203449027,-4.54289355824495,1.38720547804999e-05,0.00081919049515692,"PRUNE1","prune exopolyphosphatase 1"
"ENSG00000010818",-0.481307702899817,-4.54085487331892,1.39860712016556e-05,0.000822356026504889,"HIVEP2","HIVEP zinc finger 2"
"ENSG00000145016",-0.422206890397199,-4.54022882137144,1.40212654251625e-05,0.000822356026504889,"RUBCN","rubicon autophagy regulator"
"ENSG00000142961",-0.358711422283907,-4.53960141290189,1.40566217504286e-05,0.000822356026504889,"MOB3C","MOB kinase activator 3C"
"ENSG00000196684",-0.396494633899448,-4.53474724825403,1.43330949017452e-05,0.000835934494610143,"HSH2D","hematopoietic SH2 domain containing"
"ENSG00000167065",-0.57557327959498,-4.53286731490917,1.44415733236957e-05,0.000839661599604258,"DUSP18","dual specificity phosphatase 18"
"ENSG00000171163",-0.445417189488511,-4.53197255140954,1.44934823517972e-05,0.00084008683244048,"ZNF692","zinc finger protein 692"
"ENSG00000135211",-0.691872605355185,-4.5306628343178,1.45697897630108e-05,0.000841919323790174,"TMEM60","transmembrane protein 60"
"ENSG00000119862",-0.511182146337441,-4.52557450649795,1.48699482927597e-05,0.000856597318068385,"LGALSL","galectin like"
"ENSG00000163644",-0.39372429177342,-4.52482366961415,1.49147425589994e-05,0.000856597318068385,"PPM1K","protein phosphatase, Mg2+/Mn2+ dependent 1K"
"ENSG00000196126",0.426466169206141,4.52283328988605,1.50341185214081e-05,0.000858220377897836,"HLA-DRB1","major histocompatibility complex, class II, DR beta 1"
