"Gene","logFC","t","PValue","FDR","SYMBOL","GENENAME"
"ENSG00000074211",1.03176522284063,5.16845918630984,1.01655512872977e-06,3.99183518149619e-06,"PPP2R2C","protein phosphatase 2 regulatory subunit Bgamma"
"ENSG00000158258",1.12599175324154,5.16773495760735,1.01974919756953e-06,4.00125710973021e-06,"CLSTN2","calsyntenin 2"
"ENSG00000162409",1.06729633431031,5.16636451927722,1.02582004825943e-06,4.02256412762515e-06,"PRKAA2","protein kinase AMP-activated catalytic subunit alpha 2"
"ENSG00000259828",1.06911792784175,5.16255453363557,1.04288352247008e-06,4.08437417802314e-06,NA,NA
"ENSG00000233123",1.00384048675042,5.16086440860605,1.05054126782105e-06,4.11265511288716e-06,"LINC01007","long intergenic non-protein coding RNA 1007"
"ENSG00000081277",1.00286193095424,5.15092766163467,1.09668454740556e-06,4.27906866280569e-06,"PKP1","plakophilin 1"
"ENSG00000250021",-1.86489238993253,-5.15073401547632,1.09760312807215e-06,4.28176594048937e-06,"ARPIN-AP3S2","ARPIN-AP3S2 readthrough"
"ENSG00000243414",-1.14099884033125,-5.14980473089683,1.10202173299448e-06,4.29544494230294e-06,"TICAM2","TIR domain containing adaptor molecule 2"
"ENSG00000285634",1.09913145128303,5.14952151681555,1.10337181673592e-06,4.29981760109046e-06,"LOC105376121","uncharacterized LOC105376121"
"ENSG00000120457",1.07587082954662,5.13815498142619,1.15890746179072e-06,4.49763056555698e-06,"KCNJ5","potassium inwardly rectifying channel subfamily J member 5"
"ENSG00000223609",1.44987832160964,5.13665717110452,1.16642578470855e-06,4.5249441788179e-06,"HBD","hemoglobin subunit delta"
"ENSG00000108688",1.14360468214356,5.12871625780198,1.20708660513291e-06,4.66443024974231e-06,"CCL7","C-C motif chemokine ligand 7"
"ENSG00000277693",1.04511152262661,5.12471384271929,1.2281009937674e-06,4.74174349673913e-06,NA,NA
"ENSG00000156687",1.02020996345427,5.11731443378011,1.26789388251152e-06,4.88337455709509e-06,"UNC5D","unc-5 netrin receptor D"
"ENSG00000279442",1.03806497529482,5.11539928749921,1.27839623979345e-06,4.91779219220525e-06,NA,NA
"ENSG00000267075",1.03259462462565,5.11485120344977,1.28141741502643e-06,4.92639617638119e-06,NA,NA
"ENSG00000198478",1.04804058020669,5.11166270867683,1.2991316474314e-06,4.98635737047937e-06,"SH3BGRL2","SH3 domain binding glutamate rich protein like 2"
"ENSG00000281392",1.01575891678909,5.10947738397513,1.31141017446726e-06,5.02938616991334e-06,"LINC00506","long intergenic non-protein coding RNA 506"
"ENSG00000262619",1.03140469707083,5.1081476650367,1.31893662847628e-06,5.05516341958008e-06,NA,NA
"ENSG00000286746",1.00061802176278,5.10079950290515,1.36129365763691e-06,5.20480006546865e-06,NA,NA
"ENSG00000260918",1.05743229135907,5.09984055273095,1.36691817200607e-06,5.22524442456377e-06,NA,NA
"ENSG00000231533",1.07327610986778,5.09834370060539,1.37574291520829e-06,5.25258310431573e-06,NA,NA
"ENSG00000234352",1.01709791736767,5.08959032739929,1.42847092756348e-06,5.43297705096726e-06,"LOC349160","uncharacterized LOC349160"
"ENSG00000168631",1.15109085500156,5.08903901033559,1.43185702128437e-06,5.44365743026338e-06,"MUCL3","mucin like 3"
"ENSG00000019485",1.02800483340118,5.08778214449466,1.4396057305483e-06,5.4720122582867e-06,"PRDM11","PR/SET domain 11"
"ENSG00000152822",1.01870620357829,5.08483066548389,1.45796284359384e-06,5.5362031944408e-06,"GRM1","glutamate metabotropic receptor 1"
"ENSG00000197428",1.12385630545018,5.08404071416113,1.46291460475391e-06,5.55388660305402e-06,"OR51D1","olfactory receptor family 51 subfamily D member 1"
"ENSG00000260139",1.03688402731602,5.08257134865004,1.47216884379295e-06,5.58676806594913e-06,"CSPG4P13","chondroitin sulfate proteoglycan 4 pseudogene 13"
"ENSG00000251372",1.06467304450001,5.082238813235,1.47427109075828e-06,5.59249271198237e-06,"LINC00499","long intergenic non-protein coding RNA 499"
"ENSG00000155875",1.04144945482475,5.08100600161384,1.48209031557419e-06,5.617629248448e-06,"SAXO1","stabilizer of axonemal microtubules 1"
"ENSG00000172260",1.08931495204609,5.07831139007862,1.49932204434382e-06,5.67495050660013e-06,"NEGR1","neuronal growth regulator 1"
"ENSG00000261796",-1.93015862073924,-5.07661888163499,1.51024505234182e-06,5.71170373338991e-06,"ISY1-RAB43","ISY1-RAB43 readthrough"
"ENSG00000141639",1.0172101648464,5.07643626757787,1.51142821800595e-06,5.71474309307636e-06,"MAPK4","mitogen-activated protein kinase 4"
"ENSG00000232044",1.07617094436537,5.06784037427259,1.56815456133701e-06,5.90936099749284e-06,NA,NA
"ENSG00000228793",1.06126359891859,5.06479549634703,1.5887415264974e-06,5.97976281241918e-06,"LOC100507336","uncharacterized LOC100507336"
"ENSG00000151338",1.12964301772824,5.06003415900678,1.6214624008407e-06,6.08953522867566e-06,"MIPOL1","mirror-image polydactyly 1"
"ENSG00000242808",1.02162037194287,5.05790966075527,1.6362732456221e-06,6.13537328842139e-06,"SOX2-OT","SOX2 overlapping transcript"
"ENSG00000172058",1.00449509619299,5.05678409474125,1.64417337954626e-06,6.1576417741337e-06,"SERF1A","small EDRK-rich factor 1A"
"ENSG00000285347",1.01161417386819,5.05058295528291,1.6883684798256e-06,6.3118645411698e-06,"LOC149684","uncharacterized LOC149684"
"ENSG00000215475",1.05195388936431,5.0480235475031,1.70694452635441e-06,6.37695766314091e-06,"SIAH3","siah E3 ubiquitin protein ligase family member 3"
"ENSG00000036530",1.04704269407139,5.04361375698922,1.73941837809814e-06,6.48312956468234e-06,"CYP46A1","cytochrome P450 family 46 subfamily A member 1"
"ENSG00000236666",1.0170052997509,5.04357764157491,1.7396868005876e-06,6.48312956468234e-06,NA,NA
"ENSG00000256988",1.04087283118175,5.04060093496892,1.76194992510945e-06,6.55960725083237e-06,"KCNA6-AS1","KCNA6 antisense RNA 1"
"ENSG00000176495",1.07406722171657,5.03989563050253,1.76726548441946e-06,6.57679715438438e-06,"OR5AN1","olfactory receptor family 5 subfamily AN member 1"
"ENSG00000236333",1.16347666802603,5.0383456853644,1.77900162507929e-06,6.61655135503331e-06,NA,NA
"ENSG00000163600",1.05451946386692,5.03257023452224,1.82340497240233e-06,6.77501042803058e-06,"ICOS","inducible T cell costimulator"
"ENSG00000288091",1.1278995632288,5.03023873329984,1.84163428481477e-06,6.83600131179127e-06,NA,NA
"ENSG00000244734",1.60386856803821,5.02675066158625,1.86923813141404e-06,6.927544347743e-06,"HBB","hemoglobin subunit beta"
"ENSG00000250986",1.0826281429172,5.02399967904754,1.89129248161232e-06,6.99826512838595e-06,NA,NA
"ENSG00000274461",1.02519302374694,5.02200799045046,1.90741749709046e-06,7.04824064538842e-06,"LINC02930","long intergenic non-protein coding RNA 2930"
"ENSG00000287933",1.13029499701644,5.01608607638857,1.95615663364732e-06,7.21136568779807e-06,NA,NA
"ENSG00000248115",1.0015051290748,5.01378851089087,1.97539082776135e-06,7.27942339854622e-06,NA,NA
"ENSG00000171056",1.01031869521771,5.01102346818771,1.99878265726791e-06,7.35986467897048e-06,"SOX7","SRY-box transcription factor 7"
"ENSG00000112246",1.04071914164227,5.00671171606369,2.03579827056059e-06,7.48738145662248e-06,"SIM1","SIM bHLH transcription factor 1"
"ENSG00000164742",1.04591562346731,5.00069028353047,2.08860943577442e-06,7.65620248124508e-06,"ADCY1","adenylate cyclase 1"
"ENSG00000226674",1.03345057231004,4.99327464091759,2.15548246174118e-06,7.88416261209648e-06,"TEX41","testis expressed 41"
"ENSG00000166473",1.03895939853888,4.986580026292,2.21763929652672e-06,8.08983134546287e-06,"PKD1L2","polycystin 1 like 2 (gene/pseudogene)"
"ENSG00000285769",1.01427278850749,4.98277614063428,2.25373012185836e-06,8.21194739566107e-06,NA,NA
"ENSG00000185942",1.08364739795415,4.97977807075411,2.28257748502051e-06,8.30581314715403e-06,"NKAIN3","sodium/potassium transporting ATPase interacting 3"
"ENSG00000279652",1.04582755013941,4.97905630545021,2.28957575726495e-06,8.32806103791412e-06,NA,NA
"ENSG00000258916",1.10249656857251,4.97846553336788,2.29531944199239e-06,8.34573010002945e-06,NA,NA
"ENSG00000253877",1.00329951967568,4.97809230424965,2.2989553227474e-06,8.35572455526056e-06,"LINC01608","long intergenic non-protein coding RNA 1608"
"ENSG00000196758",1.0599235011329,4.97152075202859,2.36389863034314e-06,8.56697237368295e-06,"LINC02991","long intergenic non-protein coding RNA 2991"
"ENSG00000163792",1.1063974284528,4.9708558225445,2.37056834200475e-06,8.58417076375227e-06,"TCF23","transcription factor 23"
"ENSG00000064042",1.04950795181408,4.97037027831364,2.37545025209989e-06,8.59891080881201e-06,"LIMCH1","LIM and calponin homology domains 1"
"ENSG00000255303",1.06771610349713,4.9694178946504,2.38505442181118e-06,8.63036019940051e-06,"OR5BA1P","olfactory receptor family 5 subfamily BA member 1 pseudogene"
"ENSG00000228198",1.21437115943668,4.96762634761323,2.40322345526028e-06,8.6894286852578e-06,"OR2M3","olfactory receptor family 2 subfamily M member 3"
"ENSG00000236304",1.03307833863594,4.96699714154247,2.40963645464219e-06,8.70760244246107e-06,"LRRC32-AS1","LRRC32 antisense RNA 1"
"ENSG00000135643",1.00413248002115,4.96404054002234,2.4399942818453e-06,8.80548127996201e-06,"KCNMB4","potassium calcium-activated channel subfamily M regulatory beta subunit 4"
"ENSG00000224924",1.01143638515884,4.963082099363,2.44991496362707e-06,8.83958975001086e-06,"LINC00320","long intergenic non-protein coding RNA 320"
"ENSG00000279942",1.06917749390988,4.96127220782201,2.46875598196817e-06,8.90415952294014e-06,NA,NA
"ENSG00000203930",1.07826454155496,4.96072038980781,2.47452840009413e-06,8.92327067399948e-06,"LINC00632","long intergenic non-protein coding RNA 632"
"ENSG00000117560",-1.06841655250265,-4.9605419802241,2.47639750053877e-06,8.92814688150447e-06,"FASLG","Fas ligand"
"ENSG00000213088",1.00600145396635,4.95743739264798,2.50914325431464e-06,9.03771331257728e-06,"ACKR1","atypical chemokine receptor 1 (Duffy blood group)"
"ENSG00000260861",-1.09738490073164,-4.95386548449103,2.54733914374524e-06,9.16302745653482e-06,NA,NA
"ENSG00000214262",-1.4594750604938,-4.95010464966135,2.58816625160797e-06,9.29923247144591e-06,NA,NA
"ENSG00000273274",1.10839057997736,4.94152601719399,2.68368995743215e-06,9.60763044813888e-06,"ZBTB8B","zinc finger and BTB domain containing 8B"
"ENSG00000268416",1.07989223692061,4.93935123576096,2.70844575789632e-06,9.68705167785283e-06,NA,NA
"ENSG00000175602",1.03999893531423,4.93892726172938,2.71329769898458e-06,9.70256303216999e-06,"CCDC85B","coiled-coil domain containing 85B"
"ENSG00000213973",1.24205639687822,4.93616166377956,2.74515506083073e-06,9.80903471849949e-06,"ZNF99","zinc finger protein 99"
"ENSG00000267559",1.06447981952805,4.93365232005448,2.7743750352573e-06,9.90405095966971e-06,NA,NA
"ENSG00000253452",1.13394337173599,4.92830227811032,2.83768646868705e-06,1.01128145473187e-05,"LOC124902062","uncharacterized LOC124902062"
"ENSG00000177551",1.05446432049197,4.92822165555974,2.83865120119637e-06,1.01143391957891e-05,"NHLH2","nescient helix-loop-helix 2"
"ENSG00000285219",1.01752427672733,4.92356094220022,2.89496671077986e-06,1.02955225406213e-05,"HULC","hepatocellular carcinoma up-regulated long non-coding RNA"
"ENSG00000224745",-1.0998173566052,-4.91677581497657,2.97889722247577e-06,1.05660828237617e-05,NA,NA
"ENSG00000269891",-1.19866421919059,-4.9104376114774,3.05943280692051e-06,1.08313465921384e-05,"ARHGAP19-SLIT1","ARHGAP19-SLIT1 readthrough (NMD candidate)"
"ENSG00000273275",-1.06071512834473,-4.90675763325121,3.1071587484635e-06,1.09714445180048e-05,NA,NA
"ENSG00000232416",1.03419874430165,4.90675763407201,3.10715873773832e-06,1.09714445180048e-05,"BPESC1","blepharophimosis, epicanthus inversus and ptosis candidate 1"
"ENSG00000075429",1.06804985115298,4.90520105773639,3.12756313447314e-06,1.10331524957313e-05,"CACNG5","calcium voltage-gated channel auxiliary subunit gamma 5"
"ENSG00000163737",1.00320290137182,4.90503256326073,3.12977964048322e-06,1.10389044874411e-05,"PF4","platelet factor 4"
"ENSG00000144460",1.00600297753946,4.90474602525688,3.13355248756463e-06,1.10501425984168e-05,"NYAP2","neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2"
"ENSG00000286192",-1.16001608766545,-4.90111655389702,3.18172596403347e-06,1.11844287573171e-05,NA,NA
"ENSG00000251209",1.00658466466452,4.89664823584668,3.24202233874397e-06,1.13666884082e-05,"LINC00923","long intergenic non-protein coding RNA 923"
"ENSG00000175820",1.07241004224357,4.88778301327263,3.36495537512252e-06,1.17539457364283e-05,"LRTM3","leucine rich repeat transmembrane protein 3"
"ENSG00000188738",1.17138734003198,4.88381434574171,3.42144484435609e-06,1.19313546793743e-05,"FSIP2","fibrous sheath interacting protein 2"
"ENSG00000211949",-1.23361139881323,-4.88176513251139,3.45097263620083e-06,1.20254203700983e-05,"IGHV3-23","immunoglobulin heavy variable 3-23"
"ENSG00000145681",1.16969961787635,4.88086141446835,3.46407312957376e-06,1.20643759687392e-05,"HAPLN1","hyaluronan and proteoglycan link protein 1"
"ENSG00000228016",1.00741952427284,4.86802158324025,3.65550351647477e-06,1.26655095168938e-05,"RAPGEF4-AS1","RAPGEF4 antisense RNA 1"
"ENSG00000259362",1.06224331026422,4.85751361351139,3.81977731532414e-06,1.31692835040403e-05,"LOC101929457","uncharacterized LOC101929457"
"ENSG00000007314",1.04843564073306,4.85424359424872,3.8723451852271e-06,1.33320284242609e-05,"SCN4A","sodium voltage-gated channel alpha subunit 4"
"ENSG00000280356",1.0586366299787,4.85145583499771,3.9177145434302e-06,1.34822628003541e-05,NA,NA
"ENSG00000144285",1.08214709137575,4.8446165585988,4.03121761729586e-06,1.38450460300127e-05,"SCN1A","sodium voltage-gated channel alpha subunit 1"
"ENSG00000082175",1.06155781625949,4.8405538421734,4.1001463615576e-06,1.40484825680287e-05,"PGR","progesterone receptor"
"ENSG00000255248",1.00774567355346,4.83935321755484,4.12073447823595e-06,1.41138902001834e-05,"MIR100HG","mir-100-let-7a-2-mir-125b-1 cluster host gene"
"ENSG00000170683",1.02797125164908,4.83879584568017,4.13032627872336e-06,1.41338939942944e-05,"OR10A3","olfactory receptor family 10 subfamily A member 3"
"ENSG00000203618",1.4249218137379,4.83131103581232,4.26125110013403e-06,1.45212460608403e-05,"GP1BB","glycoprotein Ib platelet subunit beta"
"ENSG00000100626",1.00434660470187,4.82871288613002,4.3076331655082e-06,1.46686900889088e-05,"GALNT16","polypeptide N-acetylgalactosaminyltransferase 16"
"ENSG00000250579",1.00199827887254,4.82510549453671,4.37284555339383e-06,1.48692535261431e-05,"ADAMTS16-DT","ADAMTS16 divergent transcript"
"ENSG00000233013",-1.03874906176704,-4.82326247902766,4.40653137705303e-06,1.49702863987241e-05,NA,NA
"ENSG00000211976",-1.36987076554801,-4.82218292209618,4.42637987549853e-06,1.50322956723709e-05,"IGHV3-73","immunoglobulin heavy variable 3-73"
"ENSG00000279905",1.06084775277441,4.81991762978861,4.46831152732492e-06,1.51583022783625e-05,NA,NA
"ENSG00000253304",1.02129117505572,4.8191899877351,4.48186215368806e-06,1.51960617802692e-05,"TMEM200B","transmembrane protein 200B"
"ENSG00000153292",1.03155753831178,4.81470614506742,4.56624756067382e-06,1.54571377444696e-05,"ADGRF1","adhesion G protein-coupled receptor F1"
"ENSG00000280219",1.013767550157,4.80692367965146,4.71638716151764e-06,1.59338775732907e-05,NA,NA
"ENSG00000274080",1.04230734563989,4.78587460754619,5.14686422225905e-06,1.72520690780989e-05,NA,NA
"ENSG00000235142",1.02642665942379,4.78469953908087,5.17198709907682e-06,1.73301125884755e-05,"LINC02532","long intergenic non-protein coding RNA 2532"
"ENSG00000253819",1.03570018502869,4.78354580048652,5.19676966293183e-06,1.74007726466957e-05,NA,NA
"ENSG00000231649",1.01298850773762,4.76774883719669,5.54789912782129e-06,1.84616364193424e-05,"SPATA31B1P","SPATA31 subfamily B member 1, pseudogene"
"ENSG00000135454",1.01142790233803,4.76540470943,5.60192604296875e-06,1.86249704901951e-05,"B4GALNT1","beta-1,4-N-acetyl-galactosaminyltransferase 1"
"ENSG00000260072",1.00457928671107,4.76221085107642,5.67635918931383e-06,1.88591277616039e-05,"LOC105371143","uncharacterized LOC105371143"
"ENSG00000285517",1.0549419937373,4.75875216363312,5.7580457741031e-06,1.91002053693528e-05,"LOC645485","uncharacterized LOC645485"
"ENSG00000279595",1.00863385654182,4.75769424636317,5.78325829836427e-06,1.91759472930794e-05,NA,NA
"ENSG00000234118",-1.02060638009563,-4.75668346264185,5.80744750557219e-06,1.92446321248504e-05,"RPL13AP6","ribosomal protein L13a pseudogene 6"
"ENSG00000284732",1.01065768138712,4.74943536792512,5.98379951245291e-06,1.97898200870063e-05,NA,NA
"ENSG00000259341",1.08449861107794,4.74861596054959,6.00406001845296e-06,1.98394110906186e-05,NA,NA
"ENSG00000163395",1.01328923594974,4.73252629899937,6.41563171061159e-06,2.10655879499057e-05,"IGFN1","immunoglobulin like and fibronectin type III domain containing 1"
"ENSG00000211648",-1.32949580871299,-4.71062411457229,7.02007810409424e-06,2.28243409259454e-05,"IGLV1-47","immunoglobulin lambda variable 1-47"
"ENSG00000242076",-1.3687733444446,-4.70907889857299,7.06474591673312e-06,2.29611486673064e-05,"IGKV1-33","immunoglobulin kappa variable 1-33"
"ENSG00000233639",1.00623570949576,4.70788262933744,7.09951567001662e-06,2.30627136043754e-05,"LINC01114","long intergenic non-protein coding RNA 1114"
"ENSG00000124490",1.00693520765619,4.70464905514514,7.19433185253661e-06,2.33304912098614e-05,"CRISP2","cysteine rich secretory protein 2"
"ENSG00000257522",1.02270197115861,4.70303216457168,7.24220195138664e-06,2.34655315377058e-05,"LINC03199","long intergenic non-protein coding RNA 3199"
"ENSG00000253861",1.14643487367672,4.70127668378068,7.29452458446736e-06,2.36106965845698e-05,NA,NA
"ENSG00000159189",-1.07330116397437,-4.69692727411764,7.42574266916041e-06,2.39941921786696e-05,"C1QC","complement C1q C chain"
"ENSG00000238217",1.00528639367315,4.68621071500265,7.75888489253949e-06,2.49550748857195e-05,"LINC01877","long intergenic non-protein coding RNA 1877"
"ENSG00000166073",1.02343728618328,4.68363583159499,7.84106103229846e-06,2.51849800045078e-05,"GPR176","G protein-coupled receptor 176"
"ENSG00000286231",-1.78514298408044,-4.65804181974568,8.70507262001932e-06,2.76629821214447e-05,NA,NA
"ENSG00000139364",1.01386077697441,4.65090278102551,8.96207312001628e-06,2.84221436759035e-05,"TMEM132B","transmembrane protein 132B"
"ENSG00000151917",1.00510705869523,4.64535114091519,9.16699004722745e-06,2.89939151292261e-05,"BEND6","BEN domain containing 6"
"ENSG00000288565",1.01115298756537,4.63665680722483,9.49704977893834e-06,2.99336553434834e-05,NA,NA
"ENSG00000206579",1.01839154240701,4.63501675871738,9.56058674445332e-06,3.01073776482801e-05,"XKR4","XK related 4"
