"Protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation","Significant","Assay","UniProt","Panel","ENTREZID"
"OID20095",0.0548369104665831,3.54113446475196,0.309378880438175,0.757200630068715,0.834263454408785,-7.16447862301437,"Up",FALSE,"GPR37","O15354","CARDIOMETABOLIC","2861"
"OID20683",-0.0392375662042883,1.16368798955614,-0.307706118569434,0.758472284329506,0.83502071980498,-7.16499319454444,"Down",FALSE,"NCK2","O43639","INFLAMMATION","8440"
"OID21186",0.0131543127364438,0.303956135770235,0.306278270524748,0.759558120703767,0.835572405300757,-7.16543032539371,"Up",FALSE,"MZT1","Q08AG7","ONCOLOGY","440145"
"OID20587",0.0434637536780148,2.97501853785901,0.30409244066212,0.761221682893961,0.836758296042669,-7.166095308174,"Up",FALSE,"PIK3AP1","Q6ZUJ8","INFLAMMATION","118788"
"OID20254",-0.0396458890290035,4.76318590078329,-0.299196867334375,0.764951214233591,0.840211595034437,-7.16756762270198,"Down",FALSE,"LTBP2","Q14767","CARDIOMETABOLIC","4053"
"OID20112",0.0525901975619996,2.43546710182768,0.292422634163808,0.77012096090172,0.845240286581073,-7.16956554215696,"Up",FALSE,"ITGB1BP2","Q9UKP3","CARDIOMETABOLIC","26548"
"OID20619",0.0127174653215633,1.12113133159269,0.291018027212061,0.771194017605762,0.845768419922205,-7.16997418475847,"Up",FALSE,"IDS","P22304","INFLAMMATION","3423"
"OID20160",-0.0138233417402275,0.845503394255875,-0.28982595397199,0.772105206669788,0.846118359149638,-7.17031934952284,"Down",FALSE,"PLXNB3","Q9ULL4","CARDIOMETABOLIC","5365"
"OID21250",0.0522808743169376,2.68280026109661,0.288286062630816,0.773282846608523,0.846522626694279,-7.1707630485895,"Up",FALSE,"BAIAP2","Q9UQB8","ONCOLOGY","10458"
"OID20516",0.0084181294661623,-0.107620626631854,0.28764430643981,0.773773569654296,0.846522626694279,-7.17094740907953,"Up",FALSE,"VASH1","Q7L8A9","INFLAMMATION","22846"
"OID21235",0.0290110802858352,0.438528459530026,0.287020096383234,0.774251275779862,0.846522626694279,-7.17112612824122,"Up",FALSE,"NPTN","Q9Y639","ONCOLOGY","27020"
"OID21496",-0.0137142622950822,3.38862872062663,-0.285170800969709,0.775666412256376,0.847421485561438,-7.17165373940088,"Down",FALSE,"TEK","Q02763","ONCOLOGY","7010"
"OID20605",-0.0288721395544335,3.65703603133159,-0.28109954276014,0.778784995302923,0.850178577760028,-7.17280294343295,"Down",FALSE,"IL32","P24001","INFLAMMATION","9235"
"OID21002",0.0305828835645229,3.25798015665796,0.279314871276016,0.780153115739391,0.851021986558465,-7.17330154441867,"Up",FALSE,"PLA2G10","O15496","NEUROLOGY","8399"
"OID21087",0.0405336738125264,2.97620313315927,0.276459791933959,0.782343225899862,0.852760083761176,-7.17409259443367,"Up",FALSE,"PEBP1","P30086","NEUROLOGY","5037"
"OID21397",-0.0323313408995378,3.71530182767624,-0.273054526950541,0.784957644776028,0.854957678647061,-7.17502545965636,"Down",FALSE,"EPS8L2","Q9H6S3","ONCOLOGY","64787"
"OID20430",-0.0172978352248836,-0.0983378590078329,-0.269566724919605,0.787637959153538,0.857223643282868,-7.17596895494295,"Down",FALSE,"IL13","P35225","INFLAMMATION","3596"
"OID20127",0.0559164480874293,2.3436454308094,0.260755630167363,0.794420318137298,0.863947210516133,-7.17829846524975,"Up",FALSE,"CNST","Q6PJW8","CARDIOMETABOLIC","163882"
"OID21264",-0.0190326103404788,0.193651174934726,-0.258373901660227,0.796256364234555,0.865173137325689,-7.17891487027245,"Down",FALSE,"LYAR","Q9NX58","ONCOLOGY","55646"
"OID21119",0.0360789491382928,3.33675691906005,0.257722828236289,0.796758466564456,0.865173137325689,-7.17908238775792,"Up",FALSE,"CD177","Q8N6Q3","NEUROLOGY","57126"
"OID20814",0.0336465195460267,1.67242114882507,0.256032511183619,0.798062418604826,0.865931052533255,-7.17951532432951,"Up",FALSE,"SLC27A4","Q6P1M0","NEUROLOGY","10999"
"OID20920",-0.00446537200504413,0.0646671018276762,-0.254521695149791,0.799228238952342,0.86619583881214,-7.17989995842198,"Down",FALSE,"NGF","P01138","NEUROLOGY","4803"
"OID21332",0.0434760781841099,3.64317963446475,0.254145514533209,0.799518762346545,0.86619583881214,-7.17999527175682,"Up",FALSE,"SCAMP3","O14828","ONCOLOGY","10067"
"OID21512",0.0334797309794036,4.53056396866841,0.251439413345551,0.801608494488878,0.867801923200459,-7.18067735952489,"Up",FALSE,"TFPI2","P48307","ONCOLOGY","7980"
"OID20541",-0.0453460739806617,2.78776710182768,-0.246658199490438,0.805304166724688,0.871142811695367,-7.18186464967666,"Down",FALSE,"MLN","P12872","INFLAMMATION","4295"
"OID21192",0.025170870113493,1.70367545691906,0.243629261332358,0.807647672358022,0.872507141869277,-7.1826050176427,"Up",FALSE,"FEN1","P39748","ONCOLOGY","2237"
"OID20927",-0.0360837620849096,5.74708668407311,-0.243449863359233,0.807786528126699,0.872507141869277,-7.18264858130341,"Down",FALSE,"APRT","P07741","NEUROLOGY","353"
"OID20132",0.0169459310634722,1.48079608355091,0.240746720977861,0.809879484181682,0.874107086779172,-7.18330112905322,"Up",FALSE,"PCDH17","O14917","CARDIOMETABOLIC","27253"
"OID21211",0.0368150483396394,2.18463028720627,0.236261293312461,0.813355508236297,0.877196242467675,-7.18436780207522,"Up",FALSE,"RUVBL1","Q9Y265","ONCOLOGY","8607"
"OID20452",0.0172642917192099,0.453349608355091,0.233317335543045,0.815638944617152,0.878995514221652,-7.18505701269169,"Up",FALSE,"AOC1","P19801","INFLAMMATION","26"
"OID21040",0.0274079949558643,2.75740313315927,0.232352105844633,0.816387953747374,0.879139703018084,-7.18528110219431,"Up",FALSE,"CD74","P04233","NEUROLOGY","972"
"OID20450",-0.00889084068936507,-0.0614096605744125,-0.2242068122701,0.82271515885271,0.885286115964249,-7.18713519912496,"Down",FALSE,"IL2RB","P14784","INFLAMMATION","3560"
"OID21279",0.00701088272383322,0.193771540469974,0.223389174482218,0.823350937862506,0.885303604368338,-7.18731766512908,"Up",FALSE,"SEPTIN9","Q9UHD8","ONCOLOGY","10801"
"OID20484",0.0209566540563261,0.938514360313316,0.220131702039395,0.825885212597826,0.887360878798717,-7.18803790108467,"Up",FALSE,"ICA1","Q05084","INFLAMMATION","3382"
"OID21185",-0.0233762925598973,1.47014595300261,-0.218259421521206,0.827342581130066,0.887621551449315,-7.18844711722524,"Down",FALSE,"KIR3DL1","P43629","ONCOLOGY","3811"
"OID20528",-0.0113213997477929,0.733180417754569,-0.218223926288058,0.827370123534281,0.887621551449315,-7.18845488960422,"Down",FALSE,"ITGA6","P23229","INFLAMMATION","3655"
"OID21455",0.0387848928121065,4.75557075718016,0.214429282626191,0.830325786304115,0.890124192519565,-7.18927336741078,"Up",FALSE,"HDGF","P51858","ONCOLOGY","3068"
"OID20501",0.0165701008827234,0.944107049608355,0.212930151554019,0.831494095665122,0.89070844280769,-7.18959278269447,"Up",FALSE,"FABP9","Q0Z7S8","INFLAMMATION","646480"
"OID21464",0.0176496889449339,4.80064882506527,0.2097527124694,0.833971512902069,0.892693102574574,-7.1902624190491,"Up",FALSE,"WIF1","Q9Y5W5","ONCOLOGY","11197"
"OID21280",0.0259655359394689,2.7622044386423,0.206842482537777,0.836242180246406,0.894453649380324,-7.19086684233143,"Up",FALSE,"ABL1","P00519","ONCOLOGY","25"
"OID21030",-0.0285240058848251,3.57152480417755,-0.197977353653893,0.843167227839635,0.900676071640609,-7.19265610838878,"Down",FALSE,"CCL19","Q99731","NEUROLOGY","6363"
"OID20555",-0.0131530517023965,0.63841409921671,-0.197781688079013,0.843320212634804,0.900676071640609,-7.19269471622228,"Down",FALSE,"CASP2","P42575","INFLAMMATION","835"
"OID20671",-0.037203055905842,5.24392610966057,-0.196473219716888,0.844343415416966,0.901095400023035,-7.19295191614457,"Down",FALSE,"CCL20","P78556","INFLAMMATION","6364"
"OID20309",-0.0283236065573772,2.22144464751958,-0.194603157174192,0.845806233887481,0.901982916585978,-7.19331654322492,"Down",FALSE,"AZU1","P20160","CARDIOMETABOLIC","566"
"OID21088",0.0123132828919716,2.00094151436031,0.191069034604924,0.848572096664946,0.904257663038186,-7.19399615003765,"Up",FALSE,"SERPINB1","P30740","NEUROLOGY","1992"
"OID20582",-0.0276073392181601,1.45743812010444,-0.180884465038904,0.85655340391466,0.912082573915089,-7.19588482621053,"Down",FALSE,"AXIN1","O15169","INFLAMMATION","8312"
"OID21305",0.0116573686422863,2.27491148825065,0.178853820308762,0.858146440404677,0.912929337146087,-7.19624907828503,"Up",FALSE,"DPEP2","Q9H4A9","ONCOLOGY","64174"
"OID20559",0.03825636822194,3.2386498694517,0.178242386912632,0.858626332487293,0.912929337146087,-7.19635790287986,"Up",FALSE,"CLIP2","Q9UDT6","INFLAMMATION","7461"
"OID20706",-0.0147712862547296,3.34220234986945,-0.176686803379183,0.85984723109632,0.9131516021693,-7.19663320117441,"Down",FALSE,"NELL2","Q99435","INFLAMMATION","4753"
"OID20467",0.0164492980243803,0.626604438642298,0.175660193878736,0.86065322221946,0.9131516021693,-7.19681353201478,"Up",FALSE,"PADI2","Q9Y2J8","INFLAMMATION","11240"
"OID20579",0.0347240226986118,2.57625613577023,0.175533849388716,0.860752419959446,0.9131516021693,-7.19683565496503,"Up",FALSE,"DECR1","Q16698","INFLAMMATION","1666"
"OID20681",-0.0270566792770086,3.05711253263708,-0.173777175813208,0.862131877296762,0.913936537579431,-7.19714159994381,"Down",FALSE,"DBNL","Q9UJU6","INFLAMMATION","28988"
"OID21099",-0.0184911727616655,0.830559268929504,-0.171542867947864,0.863887014459038,0.915118268096342,-7.19752628521178,"Down",FALSE,"MESD","Q14696","NEUROLOGY","23184"
"OID21180",0.00882371164354752,0.383574151436031,0.162083693731329,0.871324907231671,0.921658916859539,-7.1990997624247,"Up",FALSE,"SMAD1","Q15797","ONCOLOGY","4086"
"OID20069",0.0101624968474153,0.71471592689295,0.162050009290379,0.871351432244393,0.921658916859539,-7.19910519929096,"Up",FALSE,"CNPY2","Q9Y2B0","CARDIOMETABOLIC","10330"
"OID20077",-0.0179161748633878,2.09049921671018,-0.159273037955114,0.873537246265762,0.923287518427348,-7.19955008906625,"Down",FALSE,"STK11","Q15831","CARDIOMETABOLIC","6794"
"OID20591",-0.0107061328289196,1.9761498694517,-0.157204091367902,0.875166311955542,0.924325690897612,-7.19987658018051,"Down",FALSE,"NTF3","P20783","INFLAMMATION","4908"
"OID20998",-0.0117860445565369,3.24649373368146,-0.152871205350323,0.878579831990181,0.927245627706033,-7.20054645067317,"Down",FALSE,"BCAN","Q96GW7","NEUROLOGY","63827"
"OID20271",-0.0295797898276577,6.21853916449086,-0.149068497376266,0.881577601809596,0.929172881425867,-7.20111890886691,"Down",FALSE,"CA3","P07451","CARDIOMETABOLIC","761"
"OID20508",0.0194387389659512,1.32131070496084,0.148905176910056,0.881706387133293,0.929172881425867,-7.20114317317393,"Up",FALSE,"SULT2A1","Q06520","INFLAMMATION","6822"
"OID20521",0.00855876839007979,0.607247780678851,0.140767855238851,0.888126913182274,0.935249343358489,-7.20231845509723,"Up",FALSE,"TBC1D5","Q92609","INFLAMMATION","9779"
"OID21253",0.0163532408575022,1.77129973890339,0.136288104772843,0.891664731810587,0.938283432810993,-7.20293728425679,"Up",FALSE,"MAP3K5","Q99683","ONCOLOGY","4217"
"OID21056",0.00881154686843199,7.0272772845953,0.1351522383885,0.892562037148009,0.938449865030182,-7.20309103703452,"Up",FALSE,"CTSS","P25774","NEUROLOGY","1520"
"OID21204",0.0218210592685984,2.36562323759791,0.134425503035258,0.893136330609551,0.938449865030182,-7.20318869502091,"Up",FALSE,"MAVS","Q7Z434","ONCOLOGY","57506"
"OID20823",0.0131215258511979,0.390430026109661,0.130657807513933,0.89611422446071,0.939518283862257,-7.20368667606778,"Up",FALSE,"IDI2","Q9BXS1","NEUROLOGY","91734"
"OID21268",0.00677541824295963,0.700967362924282,0.130643188783068,0.896125726992151,0.939518283862257,-7.20368859818687,"Up",FALSE,"ITGB1BP1","O14713","ONCOLOGY","9270"
"OID21111",0.0147001681378747,2.16794229765013,0.129349173507019,0.897148882676979,0.939518283862257,-7.20385632791734,"Up",FALSE,"FCRL5","Q96RD9","NEUROLOGY","83416"
"OID20682",-0.0224795964691047,6.24304464751958,-0.1291414297992,0.897313149330114,0.939518283862257,-7.20388310284157,"Down",FALSE,"PKLR","P30613","INFLAMMATION","5313"
"OID20192",-0.0249166918873489,2.4638590078329,-0.128980391677584,0.897440488083961,0.939518283862257,-7.20390382853564,"Down",FALSE,"GRAP2","O75791","CARDIOMETABOLIC","9402"
"OID20549",0.0140862084909622,1.17728798955614,0.126818058598405,0.899150579763541,0.940619457161127,-7.20417961725846,"Up",FALSE,"PSMG3","Q9BT73","INFLAMMATION","84262"
"OID20643",0.0284640184951631,4.34278511749347,0.122916705191834,0.902237168322033,0.9431579469877,-7.20466541015788,"Up",FALSE,"PPP1R9B","Q96SB3","INFLAMMATION","84687"
"OID20061",0.0110589491382928,0.115832375979112,0.121777386217481,0.903138832197433,0.943410373691617,-7.20480441386776,"Up",FALSE,"CTF1","Q16619","CARDIOMETABOLIC","1489"
"OID21209",0.00999490542244635,1.15805169712794,0.116055654646386,0.907668918140123,0.946959949176692,-7.20548292687214,"Up",FALSE,"FOPNL","Q96NB1","ONCOLOGY","123811"
"OID20056",-0.00677307271963013,0.161865274151436,-0.115811574607255,0.90786223259067,0.946959949176692,-7.20551114517873,"Down",FALSE,"TSLP","Q969D9","CARDIOMETABOLIC","85480"
"OID20805",-0.0078025556956706,0.106160835509138,-0.114818908209158,0.908648493149951,0.947088764924347,-7.20562529612135,"Down",FALSE,"SCARB1","Q8WTV0","NEUROLOGY","949"
"OID21249",0.0138696132828912,1.51769242819843,0.113281943217639,0.909866052885019,0.947666610475724,-7.20580009984633,"Up",FALSE,"CRACR2A","Q9BSW2","ONCOLOGY","84766"
"OID21447",0.011306506935688,3.61827310704961,0.107435568010654,0.914499377959972,0.951605152970022,-7.20644350451175,"Up",FALSE,"TACSTD2","P09758","ONCOLOGY","4070"
"OID20530",-0.0102281294661626,3.09052924281984,-0.106830158056218,0.91497934232387,0.951605152970022,-7.20650818358678,"Down",FALSE,"LSP1","P33241","INFLAMMATION","4046"
"OID20348",-0.00895456914669968,1.99254856396867,-0.105202087446547,0.916270216866063,0.95174367771479,-7.2066803061338,"Down",FALSE,"IL18BP","O95998","CARDIOMETABOLIC","10068"
"OID20878",-0.00891973938629703,0.095922454308094,-0.104982205085282,0.916444577001785,0.95174367771479,-7.20670334953755,"Down",FALSE,"S100A16","Q96FQ6","NEUROLOGY","140576"
"OID20058",-0.00614004203446829,0.116351436031332,-0.102993902685603,0.918021412360241,0.952688887627295,-7.20690953506146,"Down",FALSE,"TCL1B","O95988","CARDIOMETABOLIC","9623"
"OID20816",0.0166338881883156,2.02065143603133,0.100548392797093,0.919961282267206,0.95400919619727,-7.2071577265567,"Up",FALSE,"TDGF1","P13385","NEUROLOGY","6997"
"OID20875",0.0160978604455637,1.90299765013055,0.0936466646394366,0.925438533060216,0.95899322969039,-7.2078260087168,"Up",FALSE,"TDRKH","Q9Y2W6","NEUROLOGY","11022"
"OID20446",-0.00421207229928539,0.262648302872063,-0.0915797243605165,0.927079533126832,0.959997574520466,-7.20801691282396,"Down",FALSE,"ARTN","Q5T4W7","INFLAMMATION","9048"
"OID20812",-0.00835007145859562,0.343040208877285,-0.0846103360308978,0.932615141711624,0.963661925094992,-7.20862917252305,"Down",FALSE,"SIGLEC15","Q6ZMC9","NEUROLOGY","284266"
"OID20576",-0.0105888692728045,3.31902402088773,-0.0845871666689658,0.932633550029884,0.963661925094992,-7.20863112719758,"Down",FALSE,"IL4R","P24394","INFLAMMATION","3566"
"OID20080",0.00279707019756219,0.0923569190600522,0.0845773338625062,0.932641317289275,0.963661925094992,-7.20863196601007,"Up",FALSE,"MTPN","P58546","CARDIOMETABOLIC","136319"
"OID21281",-0.00854449348465835,0.922771279373368,-0.0833739248153522,0.933597534608912,0.963952945777554,-7.20873273396238,"Down",FALSE,"VPS53","Q5VIR6","ONCOLOGY","55275"
"OID21477",-0.00814619167717566,1.27378590078329,-0.0780136837428955,0.937857679457254,0.96765243606095,-7.20916407588092,"Down",FALSE,"TJAP1","Q5JTD0","ONCOLOGY","93643"
"OID21051",-0.00617969735182842,2.9701634464752,-0.0765625693608564,0.939011268019746,0.968087128240823,-7.20927592397206,"Down",FALSE,"BST1","Q10588","NEUROLOGY","683"
"OID20610",-0.00891684321143334,3.52550809399478,-0.075779459373573,0.939633902638223,0.968087128240823,-7.20933540516481,"Down",FALSE,"CCL3","P10147","INFLAMMATION","6348"
"OID21076",0.00465104245481328,0.0809563968668407,0.0742085879527497,0.940882936884775,0.968135600297327,-7.20945288557663,"Up",FALSE,"BCAM","P50895","NEUROLOGY","4059"
"OID21191",0.00600923076923029,1.86951618798956,0.0740161751115246,0.941035933389074,0.968135600297327,-7.20946710731248,"Up",FALSE,"LTBP3","Q9NS15","ONCOLOGY","4054"
"OID21326",0.00933207229928446,3.10622898172324,0.0713079673881938,0.943189665158858,0.968625122517832,-7.20966334669345,"Up",FALSE,"STX4","Q12846","ONCOLOGY","6810"
"OID20091",-0.00623018495166025,0.725009138381201,-0.071008897842858,0.943427528756927,0.968625122517832,-7.20968456923371,"Down",FALSE,"WASF1","Q92558","CARDIOMETABOLIC","8936"
"OID21222",0.00979327028163024,1.52567702349869,0.0708608801798166,0.943545255804634,0.968625122517832,-7.20969503985076,"Up",FALSE,"SH2B3","Q9UQQ2","ONCOLOGY","10019"
"OID20990",-0.00748862547288766,4.49797493472585,-0.0660247213569515,0.947392399979854,0.971876338529225,-7.21002512619178,"Down",FALSE,"ASGR1","P07306","NEUROLOGY","432"
"OID20138",0.0098351113913395,1.66623342036554,0.0629714300733924,0.949821920484061,0.973669673150448,-7.21022151413399,"Up",FALSE,"DOK2","O60496","CARDIOMETABOLIC","9046"
"OID20207",0.0103000252206797,4.40021775456919,0.0601921116002138,0.952033847140228,0.975237539471962,-7.21039219731513,"Up",FALSE,"CXCL5","P42830","CARDIOMETABOLIC","6374"
"OID20857",-0.00435851618327077,0.90055091383812,-0.0553144819240459,0.955916605890215,0.978469615504461,-7.21067311970809,"Down",FALSE,"CERT","Q9Y5P4","NEUROLOGY","10087"
"OID20627",-0.00961566204287632,4.51868877284595,-0.0545082852172322,0.956558469460974,0.978469615504461,-7.21071726704699,"Down",FALSE,"DNAJA2","O60884","INFLAMMATION","10294"
"OID20699",-0.00367616225304774,1.68469686684073,-0.0510242450577741,0.959332640991916,0.980605396264268,-7.21090060147144,"Down",FALSE,"CRLF1","O75462","INFLAMMATION","9244"
"OID21510",0.00261701555275305,4.04759686684073,0.0457990357373484,0.963494138835056,0.984155199710718,-7.21115286697684,"Up",FALSE,"ERBB4","Q15303","ONCOLOGY","2066"
"OID20943",0.00680134510298467,4.04480339425587,0.0435582408639446,0.965279111262689,0.984732366173764,-7.21125270414297,"Up",FALSE,"SCARB2","Q14108","NEUROLOGY","950"
"OID21241",-0.00333534258091686,0.736518276762402,-0.0428123388262491,0.965873313021108,0.984732366173764,-7.21128482743609,"Down",FALSE,"CEP85","Q6P2H3","ONCOLOGY","64793"
"OID20369",0.00333251786464966,2.11695639686684,0.0424945015798635,0.966126506211069,0.984732366173764,-7.21129834786826,"Up",FALSE,"TFRC","P02786","CARDIOMETABOLIC","7037"
"OID21179",-0.00435303068516213,3.07185143603133,-0.0396460481971757,0.96839585668331,0.985928465758104,-7.21141501162083,"Down",FALSE,"RNF41","Q9H4P4","ONCOLOGY","10193"
"OID20144",-0.00523938629676361,2.51126866840731,-0.038806630050126,0.969064664778442,0.985928465758104,-7.21144784827736,"Down",FALSE,"PLPBP","O94903","CARDIOMETABOLIC","11212"
"OID21086",-0.00401791088692754,0.83349138381201,-0.0379858834247323,0.969718617424416,0.985928465758104,-7.21147927512814,"Down",FALSE,"HARS","P12081","NEUROLOGY","3035"
"OID21294",0.00594298444724819,3.29211984334204,0.0375577182283488,0.970059778065706,0.985928465758104,-7.21149540318247,"Up",FALSE,"ADGRG1","Q9Y653","ONCOLOGY","9289"
"OID21357",-0.00583843631777843,4.2578044386423,-0.035588914112911,0.971628584635726,0.986309107042823,-7.21156721069353,"Down",FALSE,"AREG","P15514","ONCOLOGY","374"
"OID21290",0.0013729802437999,0.199544647519582,0.0342973448390996,0.97265779069768,0.986309107042823,-7.21161221951831,"Up",FALSE,"LPCAT2","Q7L5N7","ONCOLOGY","54947"
"OID20779",0.0084029087852017,3.81403263707572,0.0339862701803318,0.972905704621703,0.986309107042823,-7.21162280938663,"Up",FALSE,"MPIG6B","O95866","INFLAMMATION","80739"
"OID20725",0.00346515342580845,3.68956971279373,0.0336230856027952,0.973195130112233,0.986309107042823,-7.2116350529391,"Up",FALSE,"OMD","Q99983","INFLAMMATION","4958"
