"ID","Description","NES","p.adjust","EntrezID","UniProt","Protein","t"
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"9622","Q9Y5K2","OID21391",-6.36688975594688
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"11126","O95971","OID20647",-6.25532913077991
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"1272","Q12860","OID20307",-6.12369443398093
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"350","P02749","OID21072",-6.02403833560993
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"2064","P04626","OID21520",-5.86849340251866
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"285","O15123","OID21463",-5.63325841568532
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"5159","P09619","OID20268",-5.49149870497418
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"94","P37023","OID20999",-5.37010232052286
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"2022","P17813","OID20287",-5.16300733039203
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"577","O60242","OID20974",-5.13222005662944
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"57125","Q8IUK5","OID21258",-5.06715187552943
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"51738","Q9UBU3","OID20175",-5.02436044788424
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"1282","P02462","OID20208",-4.98379016084157
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"9982","Q14512","OID21507",-4.93667426953613
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"2041","P21709","OID20677",-4.9271278476225
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"1829","Q14126","OID21113",-4.89344350051089
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"161198","Q86T13","OID21090",-4.86768472061645
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"80781","P39060","OID20332",-4.8383142897742
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"7048","P37173","OID21493",-4.75556822418844
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"8742","O43508","OID20624",-4.71149046881674
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"3694","P18564","OID20493",-4.68484848519217
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"2277","O43915","OID20662",-4.63095742637358
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"3490","Q16270","OID20236",-4.60472155556648
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"64094","Q9H3U7","OID20730",-4.51723671813497
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"6091","Q9Y6N7","OID20734",-4.4175996724262
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"4880","P23582","OID20568",-4.37001974945235
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"84957","Q969Z4","OID21142",-4.34430524018694
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"947","P28906","OID21025",-4.31968766261698
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"7058","P35442","OID21104",-4.2873481361052
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"3678","P08648","OID21139",-4.24486826823183
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"682","P35613","OID20626",-4.24376731072008
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"51330","Q9NP84","OID21482",-4.23048852995828
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"3689","P05107","OID20315",-4.14304051009773
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"7070","P04216","OID21050",-3.94642091055303
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"170689","Q8TE58","OID21275",-3.89729363090039
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"2263","P21802","OID21478",-3.88113271722818
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"126393","O14558","OID21408",-3.82969186555791
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"6422","Q8N474","OID20984",-3.82955340118134
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"5797","P28827","OID20598",-3.8020800339255
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"1969","P29317","OID21342",-3.7754203052328
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"2658","Q9UK05","OID20202",-3.77449029585196
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"133","P35318","OID21467",-3.69230303777457
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"2069","O14944","OID20905",-3.61796892045157
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"7857","P13521","OID21400",-3.61470431164747
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"2348","P15328","OID21529",-3.57107711097675
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"793","P05937","OID21306",-3.56941462679376
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"27329","Q9Y5C1","OID20407",-3.48246218760067
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"2817","P35052","OID21438",-3.4650702102704
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"1942","P20827","OID21125",-3.40853319557729
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"5617","P01236","OID21033",-3.40543671458326
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"140862","B1AKI9","OID20538",-3.31765953231565
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"4854","Q9UM47","OID20253",-3.26235344299799
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"3693","P18084","OID21522",-3.22816765327682
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"3373","Q12794","OID20357",-3.21319813430487
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"51129","Q9BY76","OID20703",-3.11600484467924
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"356","P48023","OID20665",-3.08313844996858
"GO:0048646","anatomical structure formation involved in morphogenesis",-1.75054849409322,0.00167877985207844,"11005","Q9NQ38","OID21148",-2.98114497291081
