"OlinkID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Assay","UniProt","MissingFreq","LOD","Panel","Panel_Version"
"OID20542",0.274565582177385,1.57572062663185,3.20683788690552,0.00145444351648806,0.00395133038985064,-2.15377917179009,"SCRN1","Q12765",0.52,1.566,"INFLAMMATION",1
"OID20628",-0.222654838167296,3.36967206266319,-3.20204426820682,0.00147819389429311,0.00400823353879478,-2.16868657892626,"CD244","Q9BZW8",0.03,-0.2364,"INFLAMMATION",1
"OID20118",0.190412795292139,0.646706005221932,3.19790215660682,0.00149898936270082,0.00405692386230959,-2.18154399253229,"CLTA","P09496",0.48,0.5684,"CARDIOMETABOLIC",1
"OID21497",0.171796099201345,4.43809608355091,3.1961739881165,0.00150774636221252,0.00407291030548523,-2.18690415008362,"KDR","P35968",0.03,0.5514,"ONCOLOGY",1
"OID20534",0.376795451870534,1.5736180156658,3.17337320742229,0.00162808021649959,0.0043896728856187,-2.25748291015459,"PSIP1","O75475",0.05,0.1994,"INFLAMMATION",1
"OID21474",-0.244626948297603,2.66900417754569,-3.16219368594465,0.00169022805659826,0.004547337608652,-2.2918971974924,"DCBLD2","Q96PD2",0.04,0.5206,"ONCOLOGY",1
"OID21132",0.310615813366961,3.88500339425587,3.16171795594978,0.00169292064926723,0.004547337608652,-2.29335909624159,"GNLY","P22749",0.04,1.035,"NEUROLOGY",1
"OID20737",-0.500108373266075,5.23533368146214,-3.15578707156402,0.00172682312540029,0.00462970027429082,-2.31156693649256,"LAIR1","Q6GTX8",0.03,0.3299,"INFLAMMATION",1
"OID20167",-0.329968419503991,1.98907885117493,-3.14952553505519,0.00176329503706187,0.00471863035198767,-2.33075466356039,"IGSF8","Q969P0",0.04,0.0619,"CARDIOMETABOLIC",1
"OID20848",0.271002976040353,1.793627154047,3.13410279069189,0.00185618191289835,0.00495791393183504,-2.3778614721358,"TNF","P01375",0.45,1.8914,"NEUROLOGY",1
"OID20703",-0.42572839428331,4.9705362924282,-3.11670192406983,0.00196638866809907,0.0052424802364059,-2.43074644456668,"ANGPTL4","Q9BY76",0.03,0.324,"INFLAMMATION",1
"OID20258",-0.556616242118534,4.14123394255875,-3.09426311057541,0.00211740472622933,0.00563458352659537,-2.49852962546726,"REG3A","Q06141",0.03,0.0267,"CARDIOMETABOLIC",1
"OID20665",-0.24558844892812,4.99137310704961,-3.09270493788293,0.0021282780358808,0.00565299128861275,-2.5032192602078,"FASLG","P48023",0.03,0.6759,"INFLAMMATION",1
"OID21329",0.197631206389239,1.62438511749347,3.08536420883832,0.00218014362639515,0.00578000972563761,-2.5252660266018,"SEMA4C","Q9C0C4",0.04,0.5657,"ONCOLOGY",1
"OID20709",-0.331150899537618,4.26755770234987,-3.08088972742411,0.00221241501562958,0.00585470566173088,-2.53870639288833,"CCN2","P29279",0.03,1.0452,"INFLAMMATION",1
"OID20988",0.361959886506935,2.92642558746736,3.07973371429309,0.00222080933385945,0.00586605644747717,-2.54217155178132,"CD63","P08962",0.11,1.9085,"NEUROLOGY",1
"OID20527",-0.213852622950818,0.417649608355091,-3.07219248158778,0.00227626108591228,0.00599783774024952,-2.56473708375058,"DPP10","Q8N608",0.26,0.1158,"INFLAMMATION",1
"OID20379",-0.305734884405211,2.87216684073107,-3.07181615312865,0.00227909439674982,0.00599783774024952,-2.56587124105686,"SELP","P16109",0.03,-0.7986,"CARDIOMETABOLIC",1
"OID20147",-0.179926376628835,2.74081018276762,-3.05009645034545,0.002446197147147,0.00642576419719313,-2.63056428359416,"IL6ST","P40189",0.03,0.6072,"CARDIOMETABOLIC",1
"OID20822",0.308299617486338,2.36539608355091,3.04790490702534,0.00246376268272945,0.00646003096077134,-2.63709234002439,"PXN","P49023",0.7,2.6878,"NEUROLOGY",1
"OID20424",0.307780605296343,1.04566866840731,3.04454202018797,0.00249080975464709,0.00651898743478148,-2.64706638597176,"JUN","P05412",0.39,0.7229,"INFLAMMATION",1
"OID21269",0.521612870954181,3.45680156657963,3.02993821517154,0.00261145804208747,0.00682225510446617,-2.69025836326434,"ACAA1","P09110",0.12,2.0588,"ONCOLOGY",1
"OID21418",0.408879050021018,4.32279582245431,3.01767160343665,0.00271691746472689,0.00708480849834805,-2.72638493087592,"CD300E","Q496F6",0.03,0.0773,"ONCOLOGY",1
"OID20611",0.276040273224041,6.91860652741514,3.01397483093982,0.00274945734534248,0.00715660208833224,-2.73724494673405,"TNFSF10","P50591",0.03,0.8076,"INFLAMMATION",1
"OID20340",0.307367919293821,1.49110156657963,2.99919058871308,0.00288319614462698,0.00749106780122173,-2.78054972287911,"AMY2B","P19961",0.06,0.0672,"CARDIOMETABOLIC",1
"OID20723",-0.478537671290455,5.24530626631854,-2.99375882053423,0.00293381135191951,0.00760874123755533,-2.79640897968197,"SCGB3A2","Q96PL1",0.03,1.0275,"INFLAMMATION",1
"OID20601",0.409529415720891,4.13563681462141,2.98945366818685,0.00297450522431418,0.00770030428540753,-2.80895934352816,"IL5RA","Q01344",0.04,0.9973,"INFLAMMATION",1
"OID20509",-0.45899455233291,0.608205221932115,-2.98561386608009,0.00301123595724741,0.00778129508663029,-2.82013857800498,"SPINK4","O60575",0.71,0.7792,"INFLAMMATION",1
"OID20617",0.344903408995377,5.50392480417755,2.9796664721972,0.00306894804012867,0.00791611326596367,-2.83742680283853,"CKAP4","Q07065",0.03,1.1623,"INFLAMMATION",1
"OID21049",0.300730256410258,4.75547467362924,2.97188599199346,0.00314597680077308,0.00810018170865718,-2.85999385973455,"TNFRSF8","P28908",0.03,0.3765,"NEUROLOGY",1
"OID20266",-0.556791050861703,3.67757806788512,-2.96994212979292,0.00316549580002385,0.00813577967308288,-2.86562317982645,"REG1B","P48304",0.03,-0.1516,"CARDIOMETABOLIC",1
"OID20522",-0.421583804119376,0.15863681462141,-2.96639918995861,0.00320135699233727,0.00821317619757622,-2.8758742951717,"EPO","P01588",0.77,0.3346,"INFLAMMATION",1
"OID20901",-0.250938549810844,1.37000104438642,-2.96198488723475,0.00324655794304994,0.00831421380039133,-2.88863025491938,"CRIP2","P52943",0.04,0.2486,"NEUROLOGY",1
"OID21148",-0.112474110970995,0.385174151436031,-2.95629222926074,0.00330558701812521,0.00845023944347214,-2.90502994708673,"SPINK5","Q9NQ38",0.51,0.3095,"NEUROLOGY",1
"OID20902",0.22361140395124,1.42471148825065,2.95173475886698,0.00335377586924356,0.00855811735205188,-2.91817994542368,"PPP3R1","P63098",0.04,0.3022,"NEUROLOGY",1
"OID20732",0.408067309794031,5.68853785900783,2.94739124628971,0.0034001784673672,0.00866106065930076,-2.93067216363711,"MZB1","Q8WU39",0.03,0.6829,"INFLAMMATION",1
"OID20890",0.167651672971837,0.531945691906005,2.94378713233568,0.0034390184350628,0.00874423798052858,-2.94100475847346,"GPKOW","Q92917",0.96,1.3662,"NEUROLOGY",1
"OID21193",0.311649037410677,1.17025953002611,2.94324037185125,0.00344507066692624,0.00874423798052858,-2.94259391568248,"FCRLB","Q6BAA4",0.09,0.1776,"ONCOLOGY",1
"OID21091",-0.349756443883984,3.20114255874674,-2.94249636086579,0.00345317424183555,0.00874926594252305,-2.94472909730104,"GP6","Q9HCN6",0.04,0.75,"NEUROLOGY",1
"OID21156",0.455525388818832,7.06517571801567,2.93494036914457,0.00353646434681928,0.00894443814443319,-2.96638424676399,"CLPS","P04118",0.04,1.5047,"NEUROLOGY",1
"OID21519",0.363109789827659,2.08111566579634,2.92885446362528,0.00360487932080322,0.00910136492831767,-2.98378749148241,"S100A4","P26447",0.14,1.1886,"ONCOLOGY",1
"OID21380",-0.399007368642284,4.17867441253264,-2.92367037630801,0.003664107284518,0.00923458432024024,-2.99858465657475,"MSLN","Q13421",0.03,1.2226,"ONCOLOGY",1
"OID21131",-0.151621559478772,0.705589033942559,-2.91022274791576,0.00382177480433971,0.00961499330176311,-3.03683002735957,"PECAM1","P16284",0.05,0.0221,"NEUROLOGY",1
"OID20517",0.174282694409416,0.441949347258486,2.9075965448087,0.00385333511925505,0.00967735656487781,-3.0442883948249,"BID","P55957",0.94,1.3781,"INFLAMMATION",1
"OID20308",-0.346511042454811,5.78160522193212,-2.90346562711107,0.00390352001433109,0.0097861931587353,-3.05601664650788,"BPIFB1","Q8TDL5",0.06,3.8449,"CARDIOMETABOLIC",1
"OID20246",-0.751609768810419,5.77813394255875,-2.89642678301007,0.00399021979123634,0.0099860316666843,-3.07593505651913,"IGFBP1","P08833",0.03,0.2825,"CARDIOMETABOLIC",1
"OID20684",0.386297427490543,2.35415665796345,2.89196842598964,0.0040460390731813,0.0101080241880701,-3.08852730970495,"TIMP3","P35625",0.07,1.0062,"INFLAMMATION",1
"OID20326",-0.478434728877678,1.95731644908616,-2.88914728377597,0.00408172681978974,0.0101793850357409,-3.09648579625028,"PI3","P19957",0.59,2.2388,"CARDIOMETABOLIC",1
"OID20413",-0.358577692307691,4.92600626631854,-2.88469537056248,0.00413862773737113,0.0103033084263124,-3.10902958814313,"IGFBP6","P24592",0.03,0.1925,"CARDIOMETABOLIC",1
"OID21155",-0.37789138713745,4.04807206266319,-2.87624947017786,0.00424856655158929,0.0105586114821236,-3.13277601271908,"TNFRSF1A","P19438",0.03,-0.0699,"NEUROLOGY",1
"OID21362",-0.251232934005884,2.06402558746736,-2.86768094634408,0.00436281255770949,0.0108237137933453,-3.15679906389858,"OPTC","Q9UBM4",0.1,1.1764,"ONCOLOGY",1
"OID20922",-0.303486410256408,3.36772663185379,-2.84128939500164,0.00473248345424062,0.0117204832861522,-3.2303599382174,"PHOSPHO1","Q8TCT1",0.03,1.0683,"NEUROLOGY",1
"OID20453",-0.183647990752416,-0.140138120104439,-2.83206934687862,0.00486810502399921,0.0120355053274998,-3.25589418034309,"IL20","Q9NYY1",0.88,0.46,"INFLAMMATION",1
"OID20421",-0.406214653215635,1.04527467362924,-2.82946499951909,0.00490716266926123,0.0121111147743943,-3.2631064536854,"PAPPA","Q13219",0.74,1.4818,"INFLAMMATION",1
"OID20780",0.265991782261455,5.94309164490862,2.81987446523128,0.0050531194021103,0.0124439335456543,-3.28957031731371,"B4GALT1","P15291",0.03,0.8105,"INFLAMMATION",1
"OID20871",-0.460207171080283,1.67247545691906,-2.81946550846685,0.00505942994403437,0.0124439335456543,-3.29069686579595,"NEFL","P07196",0.79,2.9667,"NEUROLOGY",1
"OID20593",-0.581452198402689,2.66498929503916,-2.81266948731339,0.00516535049572287,0.0126826217498075,-3.30939484100987,"MICB_MICA","Q29980_Q29983",0.24,1.4109,"INFLAMMATION",1
"OID20089",-0.13725029003783,0.39692454308094,-2.80994921057016,0.00520814631280063,0.0127657651474993,-3.31684838688275,"ADAMTS16","Q8TE57",0.44,0.3069,"CARDIOMETABOLIC",1
"OID21504",0.144220647330812,3.01587754569191,2.80887627529258,0.0052251785456255,0.0127855824344158,-3.31979370636432,"IL13RA1","P78552",0.04,1.0755,"ONCOLOGY",1
"OID20216",0.302082383354351,2.88956553524804,2.8066600086058,0.00526068385591103,0.0128504568035844,-3.3258927234367,"SDC4","P31431",0.03,0.95,"CARDIOMETABOLIC",1
"OID20575",0.226462505254308,1.94793707571802,2.80588665958438,0.00527306733080182,0.0128587256240884,-3.32801334720843,"HSD11B1","P28845",0.06,0.8262,"INFLAMMATION",1
"OID20971",-0.502516153846152,3.56432010443864,-2.80409538516663,0.00530185221638799,0.0129068940668116,-3.33292310112626,"SNCG","O76070",0.03,0.8561,"NEUROLOGY",1
"OID20166",0.612000403530893,4.71900939947781,2.80186346457916,0.00533791739632963,0.0129640943057649,-3.33903642401061,"GSTA1","P08263",0.04,1.1215,"CARDIOMETABOLIC",1
"OID20753",-0.306858188314417,4.82595691906005,-2.80151963298081,0.00534349303435656,0.0129640943057649,-3.33997777770387,"MEPE","Q9NQ76",0.03,0.4484,"INFLAMMATION",1
"OID21452",0.185834102564103,0.283673890339426,2.79940292230527,0.00537785926903671,0.0130253574499211,-3.34576220264671,"LTA4H","P09960",0.94,0.9897,"ONCOLOGY",1
"OID20381",-0.190603774695248,4.40987780678851,-2.79632143454483,0.00542836920216166,0.0131254476986278,-3.35418898815705,"GP1BA","P07359",0.03,-0.1536,"CARDIOMETABOLIC",1
"OID20791",0.182883619167717,0.394696083550914,2.7918199160887,0.00550288923709922,0.0132831566213088,-3.3664788028216,"FOSB","P53539",0.99,2.6447,"NEUROLOGY",1
"OID20915",-0.260247372845732,2.18828929503916,-2.78832246313279,0.00556153252852817,0.0134020741707702,-3.37602561556257,"CSF2RA","P15509",0.03,0.4484,"NEUROLOGY",1
"OID21201",-0.325273505674652,0.586981723237598,-2.77918081541636,0.00571725973604254,0.0137541484222303,-3.40090005225656,"KLK12","Q9UKR0",0.65,0.9455,"ONCOLOGY",1
"OID20986",0.399198175704078,6.59941984334204,2.77426193833963,0.00580267625210081,0.0139361754021043,-3.41425186144163,"RBKS","Q9H477",0.03,0.3112,"NEUROLOGY",1
"OID20480",-0.273336717108027,0.746515665796345,-2.7703201164173,0.00587195802743404,0.0140331768826878,-3.42493515223437,"TNFRSF13C","Q96RJ3",0.43,0.6536,"INFLAMMATION",1
"OID20282",-0.208182774274904,6.19732245430809,-2.77009429617623,0.00587594644307401,0.0140331768826878,-3.42554641732212,"CXCL16","Q9H2A7",0.04,0.3687,"CARDIOMETABOLIC",1
"OID20149",0.428424325346783,0.427261879895561,2.76979907891106,0.00588117161952991,0.0140331768826878,-3.42634619803364,"PM20D1","Q6GTS8",0.53,0.1831,"CARDIOMETABOLIC",1
"OID21310",-0.29439864649012,3.66321618798956,-2.76973269913663,0.00588234636300209,0.0140331768826878,-3.42652594586438,"VNN2","O95498",0.03,0.362,"ONCOLOGY",1
"OID21047",0.574563182009246,5.21807467362924,2.76164463287187,0.0060270825681836,0.0143545016498906,-3.44839640689862,"OXT","P01178",0.03,-0.0356,"NEUROLOGY",1
"OID20615",0.42964626313577,4.74483368146214,2.75872542019472,0.00608010794595568,0.0144566959313988,-3.45627498376317,"HPCAL1","P37235",0.04,0.5283,"INFLAMMATION",1
"OID20400",-0.355776536359813,7.00035874673629,-2.75741065339301,0.00610412722157397,0.0144840170002123,-3.45982075380552,"CST3","P01034",0.03,2.7553,"CARDIOMETABOLIC",1
"OID20585",0.27454248003363,2.55680992167102,2.75698782542582,0.00611187001478516,0.0144840170002123,-3.46096072546851,"IL17RB","Q9NRM6",0.04,0.724,"INFLAMMATION",1
"OID20560",-0.142253379571248,3.60420574412533,-2.7563057884567,0.00612419987516885,0.0144892079828084,-3.46278213154207,"SELPLG","Q14242",0.03,0.2795,"INFLAMMATION",1
"OID20911",0.64832793610761,5.57356684073107,2.74724249001604,0.00629280464097472,0.0148635005486824,-3.48718821828681,"IL6","P05231",0.04,1.1881,"NEUROLOGY",1
"OID20071",0.215632248844052,1.2864227154047,2.74605715297575,0.00631513895215374,0.0148916395422899,-3.49037221085315,"VAMP5","O95183",0.15,0.6918,"CARDIOMETABOLIC",1
"OID20412",0.453873770491802,3.36023994778068,2.73891751379895,0.00645118671689979,0.0151717281573796,-3.50952240750647,"CCL5","P13501",0.05,0.8954,"CARDIOMETABOLIC",1
"OID20288",-0.201764035308953,1.63486475195822,-2.73871016855382,0.00645515095849323,0.0151717281573796,-3.51007549367938,"ENPP2","Q13822",0.03,-0.1454,"CARDIOMETABOLIC",1
"OID20293",-0.345003480453971,3.23863524804178,-2.72896733805044,0.00664520574657027,0.0155927734184711,-3.53613116518246,"CST6","Q15828",0.03,1.1124,"CARDIOMETABOLIC",1
"OID20445",0.265048532997057,1.09944177545692,2.72455380854741,0.00673293941986193,0.015772738411447,-3.54790400554475,"PNPT1","Q8TCS8",0.73,1.632,"INFLAMMATION",1
"OID20083",-0.361075262715424,-0.0162339425587467,-2.72113368264037,0.00680164318141021,0.0159076073751803,-3.55701439250082,"PTN","P21246",0.43,0.1485,"CARDIOMETABOLIC",1
"OID21103",-0.291529869693146,3.0052545691906,-2.71640309060433,0.00689771410566924,0.016105937021244,-3.56959739942035,"MMP9","P14780",0.99,5.0968,"NEUROLOGY",1
"OID21381",0.334231609920135,2.18181227154047,2.71440650137805,0.00693862769132718,0.0161750391042521,-3.57490185006766,"VMO1","Q7Z5L0",0.14,1.2,"ONCOLOGY",1
"OID21527",-0.399277986548968,3.3429819843342,-2.70959946514986,0.00703803135668576,0.0163657341603538,-3.58765757792888,"CD27","P26842",0.04,0.955,"ONCOLOGY",1
"OID20092",0.205574535519125,0.637041514360313,2.70934468469207,0.0070433355553657,0.0163657341603538,-3.58833304438042,"MPHOSPH8","Q99549",0.82,1.1574,"CARDIOMETABOLIC",1
"OID20101",0.631788583438422,5.67432402088773,2.69780387406216,0.00728741163304096,0.0169053753630122,-3.61886560093328,"IL6","P05231",0.04,1.3918,"CARDIOMETABOLIC",1
"OID20546",0.356712366540563,1.72417624020888,2.6965465240394,0.00731445834585926,0.0169406174655314,-3.62218448797973,"CCL26","Q9Y258",0.59,1.8425,"INFLAMMATION",1
"OID20589",0.352112929802437,3.58652375979112,2.69488029592915,0.00735043968310672,0.0169962820774441,-3.62658035035129,"HEXIM1","O94992",0.04,0.8298,"INFLAMMATION",1
"OID20442",0.253889949558639,0.872303133159269,2.69433358364675,0.00736228034005449,0.0169962820774441,-3.62802212311477,"NBN","O60934",0.23,0.4411,"INFLAMMATION",1
"OID20139",0.422823270281629,1.69104125326371,2.69074215290661,0.00744049129496193,0.0171491323556461,-3.63748633171878,"AGXT","P21549",0.16,0.5073,"CARDIOMETABOLIC",1
"OID20388",-0.172372555695669,4.59525639686684,-2.68199920336545,0.00763390762628103,0.0175665925893005,-3.66046647493088,"TFPI","P10646",0.03,-0.4071,"CARDIOMETABOLIC",1
"OID20981",-0.381784056326183,4.5853772845953,-2.68014637915527,0.00767561466436524,0.0176341693816365,-3.66533768651576,"TNFRSF10B","O14763",0.03,0.8626,"NEUROLOGY",1
"OID21231",0.207032282471626,0.93956135770235,2.66834007123692,0.00794545721790722,0.0182248127839316,-3.69624629601223,"GNE","Q9Y223",0.56,1.0049,"ONCOLOGY",1
"OID21276",0.617029386296765,5.78877702349869,2.65904394115788,0.00816389687764024,0.0186958471765191,-3.7204908109271,"IL6","P05231",0.04,1.1991,"ONCOLOGY",1
"OID21283",0.292531143337537,1.59316971279373,2.65341069396583,0.00829887755850749,0.0189745536497715,-3.7351427689741,"POLR2F","P61218",0.05,0.3892,"ONCOLOGY",1
"OID20356",-0.0923261076082377,0.685367624020888,-2.64887432617775,0.00840881616708633,0.0191952049564958,-3.74690584841743,"OSMR","Q99650",0.04,0.0706,"CARDIOMETABOLIC",1
"OID20695",-0.290967133249264,4.34982193211488,-2.64500625697455,0.00850398760194028,0.0193814964643902,-3.75694685657662,"CCL4","P13236",0.03,0.6333,"INFLAMMATION",1
"OID20119",0.171471849516603,0.403395561357702,2.64068910364375,0.00861098532284319,0.0195941051374887,-3.7681132889856,"EPHX2","P34913",0.71,0.5819,"CARDIOMETABOLIC",1
"OID20741",0.478093623371164,5.13992088772846,2.63788284307194,0.0086813849863828,0.0197228921232767,-3.77537530094178,"PDGFB","P01127",0.04,1.4162,"INFLAMMATION",1
"OID20606",0.20446296763346,4.25786657963446,2.63593191349962,0.0087305455453085,0.019803094578168,-3.78041404389751,"LIFR","P42702",0.04,2.0278,"INFLAMMATION",1
"OID20792",-0.267438373266076,2.23826919060052,-2.63169096960286,0.00883827358436705,0.0200156782124572,-3.79135489609508,"NDRG1","Q92597",0.69,2.5387,"NEUROLOGY",1
"OID20333",0.275534283312316,1.59459973890339,2.63086447867326,0.00885940630435655,0.0200317905204517,-3.79348511197558,"AMY2A","P04746",0.05,-0.0808,"CARDIOMETABOLIC",1
"OID21196",-0.242255897435897,1.36821671018277,-2.62811625436855,0.008930002470362,0.0201595158454144,-3.80056380517725,"KIR2DL3","P43628",0.39,1.2131,"ONCOLOGY",1
"OID20571",-0.192257276166456,1.68125848563969,-2.6241596002238,0.0090324952658101,0.0203587314429695,-3.81074064108029,"PTH1R","Q03431",0.03,0.4669,"INFLAMMATION",1
"OID20278",-0.287171227406473,4.74068067885117,-2.59120250888816,0.00992834303458117,0.0223426806242779,-3.89495182517751,"DPT","Q07507",0.03,-0.139,"CARDIOMETABOLIC",1
"OID20472",-0.372781374527112,0.29434908616188,-2.58699483131371,0.0100482555581144,0.0225769767178388,-3.90562898409503,"IL5","P05113",0.82,1.2855,"INFLAMMATION",1
"OID20245",-0.47280434216057,3.08505274151436,-2.58320585940072,0.0101573418282795,0.0227862503494685,-3.91522932262388,"FABP4","P15090",0.03,-0.4861,"CARDIOMETABOLIC",1
"OID20222",-0.286331467002941,5.98715326370757,-2.58254954619572,0.0101763445808517,0.0227930978151052,-3.91689088088153,"NECTIN2","Q92692",0.03,1.0399,"CARDIOMETABOLIC",1
"OID20762",0.338525674653214,3.52044464751958,2.57772851626267,0.0103169083559661,0.023071771581652,-3.92908356463812,"CXCL1","P09341",0.04,0.3153,"INFLAMMATION",1
"OID20829",-0.179191752837326,0.0183323759791123,-2.57373013634944,0.0104347231210629,0.0232987802187482,-3.93917505414029,"HSP90B1","P14625",0.99,2.0314,"NEUROLOGY",1
"OID21282",0.412785800756619,2.62595822454308,2.56225316775216,0.0107799083699326,0.0240319642131571,-3.96807297818227,"CDHR2","Q9BYE9",0.07,0.6878,"ONCOLOGY",1
"OID21382",-0.134560113493064,0.95492454308094,-2.54873408576494,0.0111992144217804,0.0249278464310346,-4.00193624786194,"VAT1","Q99536",0.09,0.4209,"ONCOLOGY",1
"OID21039",-0.171688083228246,4.27049634464752,-2.54729848548491,0.0112447573257077,0.0249902927191855,-4.00553025546531,"ADAM8","P78325",0.03,0.6481,"NEUROLOGY",1
