"Protein","logFC_Unadjusted","adj.P.Val_Unadjusted","Regulation_Unadjusted","Significant_Unadjusted","logFC_Adjusted","adj.P.Val_Adjusted","Regulation_Adjusted","Significant_Adjusted","Status","Direction_Consistent","Direction_Change","logFC_Change"
"OID20766",-0.185670344682639,0.199122064287923,"NS",FALSE,0.0295638786930377,0.861263716517406,"NS",FALSE,"NS_Both",TRUE,FALSE,0.215234223375676
"OID20767",-0.304255678856661,0.001157695553434,"NS",FALSE,-0.140787548095918,0.185405787650092,"NS",FALSE,"NS_Both",TRUE,FALSE,0.163468130760743
"OID20768",-0.402271223203025,0.000439404695483996,"NS",FALSE,-0.162502819926253,0.180680470765676,"NS",FALSE,"NS_Both",TRUE,FALSE,0.239768403276772
"OID20769",-0.314241168558216,5.78659791234463e-05,"NS",FALSE,-0.214745828288672,0.0170285894105788,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0994953402695438
"OID20770",-0.0412273644388392,0.750375118350519,"NS",FALSE,0.0799935297887125,0.571695301388694,"NS",FALSE,"NS_Both",TRUE,FALSE,0.121220894227552
"OID20771",-0.238445851197981,0.0635598269364008,"NS",FALSE,-0.000878548656554023,0.997207893292107,"NS",FALSE,"NS_Both",TRUE,FALSE,0.237567302541427
"OID20772",-1.41032061790667,6.7223880109792e-14,"Down",TRUE,-1.21476093831347,2.19074827122561e-09,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.195559679593206
"OID20773",0.774455069356869,1.33206657754606e-19,"Up",TRUE,0.760461647454878,4.79526142927999e-15,"Up",TRUE,"Significant_Both",TRUE,FALSE,-0.0139934219019909
"OID20774",-0.0401516729718365,0.713770431265388,"NS",FALSE,-0.00793208535608819,0.961149763560875,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0322195876157483
"OID20775",0.19541102564102,0.706037040718639,"NS",FALSE,-0.141048510444357,0.836960184565545,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.336459536085377
"OID20776",-0.0393134426229502,0.735320216562039,"NS",FALSE,0.0710016698432884,0.557899540518792,"NS",FALSE,"NS_Both",TRUE,FALSE,0.110315112466239
"OID20777",-0.158329306431272,0.171476586058341,"NS",FALSE,-0.134311278412516,0.317991478291344,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0240180280187564
"OID20778",-0.906599319041611,0.00176445357785965,"Down",TRUE,-0.274270954590798,0.459272220695204,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.632328364450813
"OID20779",0.0084029087852017,0.986309107042823,"NS",FALSE,0.0338178184030508,0.946085773580588,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0254149096178491
"OID20780",0.265991782261454,0.0125926270421947,"NS",FALSE,0.391577317851559,0.000319497320288087,"NS",FALSE,"NS_Both",TRUE,FALSE,0.125585535590105
"OID20781",0.930400105086167,2.26509006415932e-19,"Up",TRUE,0.996597497409819,2.74773072510067e-21,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.0661973923236517
"OID20782",-0.411997150063049,0.00290261245708975,"NS",FALSE,-0.115615983890504,0.437736881541208,"NS",FALSE,"NS_Both",TRUE,FALSE,0.296381166172545
"OID20783",-0.473020718789404,0.00040069165798532,"NS",FALSE,-0.168403233963048,0.223925625959998,"NS",FALSE,"NS_Both",TRUE,FALSE,0.304617484826356
"OID20784",-0.860354821353506,1.12052258419101e-07,"Down",TRUE,-0.365105609310601,0.0253047168060621,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.495249212042905
"OID20785",-0.130346023539303,0.161646912138255,"NS",FALSE,-0.0284309802979531,0.823499448185383,"NS",FALSE,"NS_Both",TRUE,FALSE,0.101915043241349
"OID20786",0.0831728121059264,0.623056008595211,"NS",FALSE,0.301817739263493,0.0324121716268138,"NS",FALSE,"NS_Both",TRUE,FALSE,0.218644927157567
"OID20787",-1.25127873055905,3.28597417356928e-11,"Down",TRUE,-0.775413900955388,2.74433230277835e-05,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.475864829603665
"OID20788",0.432994224464057,0.034554671976001,"NS",FALSE,0.395345286328782,0.110536630156771,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0376489381352748
"OID20789",-0.0854958133669615,0.127678322353801,"NS",FALSE,-0.0930066858820023,0.150736101922535,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.00751087251504083
"OID20790",-0.0481110004203444,0.593751973851754,"NS",FALSE,-0.00461714791899818,0.976025096387948,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0434938525013463
"OID20791",0.182883619167717,0.0129572969340821,"NS",FALSE,0.247163497363151,0.00213129340228428,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0642798781954338
"OID20792",-0.267438373266077,0.0200345483101734,"NS",FALSE,-0.136907316851811,0.33729891639589,"NS",FALSE,"NS_Both",TRUE,FALSE,0.130531056414266
"OID20795",1.93873746532155,1.72199067078982e-31,"Up",TRUE,1.8271656575561,6.96141616169206e-23,"Up",TRUE,"Significant_Both",TRUE,FALSE,-0.111571807765455
"OID20798",0.159278327028162,0.072320779782808,"NS",FALSE,0.108240844416701,0.334165518273476,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0510374826114605
"OID20799",-0.0540103656998731,0.587789253792089,"NS",FALSE,0.032899987945442,0.795754435056015,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0869103536453151
"OID20801",-0.149975044136192,0.0327385781479596,"NS",FALSE,-0.0963815560491983,0.247137090645996,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0535934880869937
"OID20804",0.363013707440099,9.58166037077051e-05,"NS",FALSE,0.355325534449756,0.00119034393810668,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.00768817299034358
"OID20805",-0.0078025556956706,0.947088764924347,"NS",FALSE,-0.0197851823522397,0.880435662476104,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0119826266565691
"OID20806",0.136427889869692,0.156924443676935,"NS",FALSE,0.211952732327543,0.0400609028581085,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0755248424578514
"OID20807",-0.533581269440939,4.4135906940453e-07,"Down",TRUE,-0.356001932663078,0.00162340370455748,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.177579336777861
"OID20808",-0.0473312189995794,0.583701886535032,"NS",FALSE,-0.024772472647279,0.833865788619801,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0225587463523003
"OID20810",0.169949033207229,0.0331775185251303,"NS",FALSE,0.261997400662473,0.00148573496229588,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0920483674552442
"OID20811",0.034726649852879,0.735320216562039,"NS",FALSE,0.073552732849691,0.52346176266446,"NS",FALSE,"NS_Both",TRUE,FALSE,0.038826082996812
"OID20812",-0.00835007145859562,0.963661925094992,"NS",FALSE,-0.0616940764088137,0.708694581397278,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0533440049502181
"OID20814",0.0336465195460267,0.865931052533255,"NS",FALSE,0.0810257357727109,0.720472667604061,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0473792162266842
"OID20816",0.0166338881883156,0.95400919619727,"NS",FALSE,0.203150283551949,0.404313204042218,"NS",FALSE,"NS_Both",TRUE,FALSE,0.186516395363633
"OID20819",-0.028078541403951,0.72551879333516,"NS",FALSE,-0.0311003761867531,0.75574202525585,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.00302183478280206
"OID20821",0.0809207440100883,0.323868761661205,"NS",FALSE,0.0193462032985003,0.87648635528071,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.061574540711588
"OID20822",0.308299617486338,0.00647737415066853,"NS",FALSE,0.400962989618301,0.000711021945484808,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0926633721319623
"OID20823",0.0131215258511979,0.939518283862257,"NS",FALSE,0.0706711941631297,0.649133770573987,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0575496683119318
"OID20824",-0.138073232450609,0.259161430443097,"NS",FALSE,-0.139079297834926,0.329599908872591,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.00100606538431752
"OID20825",-0.138343139974779,0.161422534306114,"NS",FALSE,-0.0741498485650871,0.570777762582951,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0641932914096919
"OID20827",-0.0653041950399324,0.644222287867826,"NS",FALSE,-0.0441644820107051,0.812072032919497,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0211397130292273
"OID20828",0.139920533837746,0.155274098524256,"NS",FALSE,0.201815630727012,0.0594188891192401,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0618950968892653
"OID20829",-0.179191752837326,0.0227176100927765,"NS",FALSE,-0.192274852926773,0.0376276183293971,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0130831000894471
"OID20831",0.110065241698192,0.0674271943353202,"NS",FALSE,0.0943556158773139,0.197046493633094,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0157096258208785
"OID20832",-0.102573993274485,0.502314930591179,"NS",FALSE,-0.0374949066760397,0.859775350663131,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0650790865984457
"OID20833",0.029773013871375,0.707343978472109,"NS",FALSE,0.00323529515715523,0.980502296852737,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0265377187142198
"OID20834",-0.059807864649012,0.605042475631925,"NS",FALSE,-0.0133323035960594,0.93263033904213,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0464755610529526
"OID20835",-0.0918385582177386,0.476189829800198,"NS",FALSE,0.0138365805636381,0.939364160014609,"NS",FALSE,"NS_Both",TRUE,FALSE,0.105675138781377
"OID20839",-0.0411438377469521,0.832487640486114,"NS",FALSE,0.00259566925378912,0.992155925817659,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0437395070007412
"OID20840",0.090504665825977,0.266797179732676,"NS",FALSE,0.114580381968095,0.215582438122337,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0240757161421185
"OID20841",0.000396401849517055,0.998957946596282,"NS",FALSE,-0.0175624133898906,0.89246096969198,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0179588152394076
"OID20844",0.0621287053383773,0.634158330311038,"NS",FALSE,0.136860046102977,0.305749017071751,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0747313407645994
"OID20846",0.0538028835645222,0.481492598234322,"NS",FALSE,0.0401403690904288,0.671599372831237,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0136625144740934
"OID20847",0.849350575872213,1.0504055189471e-06,"Up",TRUE,0.945637953654842,8.51780976614337e-07,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.0962873777826293
"OID20848",0.271002976040352,0.00494627868579114,"NS",FALSE,0.429343991943986,1.50875864175773e-05,"NS",FALSE,"NS_Both",TRUE,FALSE,0.158341015903634
"OID20849",-0.13495360235393,0.0572804631163335,"NS",FALSE,-0.0505872919453446,0.570542788688601,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0843663104085854
"OID20850",-0.293705241698191,0.300207660818827,"NS",FALSE,-0.20926817060033,0.561348904074551,"NS",FALSE,"NS_Both",TRUE,FALSE,0.084437071097861
"OID20851",-0.0862685245901636,0.234835113954798,"NS",FALSE,-0.0668006719959371,0.450430406236409,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0194678525942265
"OID20852",0.294261155947876,0.000340458446572115,"NS",FALSE,0.422914695740478,2.50921933284786e-06,"NS",FALSE,"NS_Both",TRUE,FALSE,0.128653539792601
"OID20854",0.386957486338795,0.000252175699296899,"NS",FALSE,0.461401873184347,0.000100872938459053,"NS",FALSE,"NS_Both",TRUE,FALSE,0.074444386845552
"OID20855",0.100915792349726,0.365042656829232,"NS",FALSE,0.172047083461113,0.139420310740869,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0711312911113865
"OID20856",0.209437192097519,0.381629658375129,"NS",FALSE,0.560351147106647,0.014733489166113,"Up",TRUE,"New_After_Adjustment",FALSE,FALSE,0.350913955009128
"OID20857",-0.00435851618327077,0.978469615504461,"NS",FALSE,0.0754797415191574,0.538139397280285,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0798382577024282
"OID20859",0.0684298528793604,0.739228128848194,"NS",FALSE,0.256804718548652,0.206777144583563,"NS",FALSE,"NS_Both",TRUE,FALSE,0.188374865669292
"OID20863",-0.178877822614541,0.473405238162418,"NS",FALSE,0.100121406929045,0.70750905338398,"NS",FALSE,"NS_Both",TRUE,FALSE,0.278999229543586
"OID20864",0.0706693106347193,0.502314930591179,"NS",FALSE,0.106564905229292,0.36347840962083,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0358955945945728
"OID20865",0.450432833123158,0.00102566154573189,"NS",FALSE,0.444414142105989,0.00671469805005607,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.00601869101716862
"OID20866",-0.269903841950397,0.0626350515544013,"NS",FALSE,-0.11390436601924,0.533022670717588,"NS",FALSE,"NS_Both",TRUE,FALSE,0.155999475931156
"OID20867",-0.0428346279949566,0.750375118350519,"NS",FALSE,-0.0623434967517531,0.699644282656193,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0195088687567965
"OID20868",-0.321968268179907,0.0375171181423941,"NS",FALSE,-0.259905400806807,0.16677173108154,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0620628673731
"OID20870",0.127914968474148,0.300057771548025,"NS",FALSE,0.222087546901525,0.0918128522816708,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0941725784273768
"OID20871",-0.460207171080283,0.0123435454044043,"NS",FALSE,0.0204327664182165,0.93263033904213,"NS",FALSE,"NS_Both",TRUE,FALSE,0.480639937498499
"OID20872",0.13845773434216,0.373124541918727,"NS",FALSE,0.267787750676047,0.101328211344375,"NS",FALSE,"NS_Both",TRUE,FALSE,0.129330016333886
"OID20875",0.0160978604455637,0.95899322969039,"NS",FALSE,0.0568520155300968,0.861263716517406,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0407541550845331
"OID20878",-0.00891973938629703,0.95174367771479,"NS",FALSE,0.0406680235488506,0.783501128736541,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0495877629351477
"OID20881",-0.0393469272803701,0.798223516945216,"NS",FALSE,0.0285832996714469,0.887133935384675,"NS",FALSE,"NS_Both",TRUE,FALSE,0.067930226951817
"OID20883",0.937879676334593,5.15809572168905e-11,"Up",TRUE,1.02587570996529,6.21719346012793e-11,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.0879960336306995
"OID20884",0.198348617065994,0.0497975219020054,"NS",FALSE,0.261259636260127,0.0186376085513101,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0629110191941339
"OID20886",-0.47029369482976,0.00133882318817612,"NS",FALSE,-0.24177055032,0.162444609266838,"NS",FALSE,"NS_Both",TRUE,FALSE,0.228523144509759
"OID20887",0.111987969735183,0.416560783489783,"NS",FALSE,0.221609256166062,0.12961738883817,"NS",FALSE,"NS_Both",TRUE,FALSE,0.109621286430879
"OID20888",-0.0644669651113917,0.58279463163571,"NS",FALSE,0.0256459170659444,0.876411875604092,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0901128821773361
"OID20890",0.167651672971837,0.00845113427717607,"NS",FALSE,0.223168930811228,0.00162340370455748,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0555172578393917
"OID20893",0.157441467002941,0.176782904634927,"NS",FALSE,0.222056606719229,0.0882393843460512,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0646151397162878
"OID20895",-0.211001298865069,0.20949300000537,"NS",FALSE,-0.0366900533049016,0.885386404540939,"NS",FALSE,"NS_Both",TRUE,FALSE,0.174311245560167
"OID20896",0.924399983186212,0.000639662616979824,"Up",TRUE,1.18263416284639,4.67594490842013e-05,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.258234179660173
"OID20897",-0.167498936527952,0.0830993763923573,"NS",FALSE,-0.169625798067105,0.136926226644216,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.00212686153915281
"OID20899",-0.0743903278688533,0.735320216562039,"NS",FALSE,0.0262249616278245,0.929700328883477,"NS",FALSE,"NS_Both",TRUE,FALSE,0.100615289496678
"OID20900",0.0717856368221941,0.758582326100266,"NS",FALSE,-0.162759565110822,0.514066573583569,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.234545201933016
"OID20901",-0.250938549810844,0.00822098037524326,"NS",FALSE,-0.158221397403065,0.151078810373491,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0927171524077793
"OID20902",0.223611403951239,0.00847507237746675,"NS",FALSE,0.276516961119434,0.00310036174561997,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0529055571681945
"OID20903",0.23165691046658,0.234835113954798,"NS",FALSE,0.346540007513111,0.109634475221059,"NS",FALSE,"NS_Both",TRUE,FALSE,0.114883097046531
"OID20904",0.929726620428748,3.40688905918933e-10,"Up",TRUE,1.07303466243879,5.60784698060964e-12,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.143308042010039
"OID20905",-0.21405256830601,0.00104076464092631,"NS",FALSE,-0.164184154642381,0.0319789903032286,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0498684136636288
"OID20906",-0.062157356031946,0.439756781551829,"NS",FALSE,-0.0324035860785259,0.764081046298878,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0297537699534201
"OID20907",0.251184968474147,0.000235082777056817,"NS",FALSE,0.199887396761886,0.01370949276814,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0512975717122616
"OID20908",0.246491517444303,0.225448456846168,"NS",FALSE,0.276173141090986,0.24490110329671,"NS",FALSE,"NS_Both",TRUE,FALSE,0.029681623646683
"OID20909",-0.410739831862124,5.47472194588673e-06,"NS",FALSE,-0.309041362909887,0.00148573496229588,"NS",FALSE,"NS_Both",TRUE,FALSE,0.101698468952238
"OID20910",-0.0476493989071049,0.828683962674222,"NS",FALSE,-0.0236273664409883,0.933893362793854,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0240220324661166
"OID20911",0.648327936107608,0.0147833776983426,"Up",TRUE,0.774493653300656,0.00791570718515734,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.126165717193049
"OID20912",-0.7950062211013,1.79464991647243e-08,"Down",TRUE,-0.460257106365299,0.00090354063382549,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.334749114736001
"OID20913",-0.0621222404371584,0.683774714557501,"NS",FALSE,0.0207937050838826,0.917270792326716,"NS",FALSE,"NS_Both",TRUE,FALSE,0.082915945521041
"OID20914",-0.219014304329548,0.0430139713119599,"NS",FALSE,-0.180223494206343,0.149788309717584,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0387908101232059
"OID20915",-0.260247372845732,0.0134588972684777,"NS",FALSE,-0.260878070821566,0.0302432092979231,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.000630697975834649
"OID20916",-1.46401436738125,1.69495844592231e-11,"Down",TRUE,-1.16860793500705,4.99465993133729e-07,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.295406432374193
"OID20917",-0.382781651954601,0.000303671852928577,"NS",FALSE,-0.171154689811521,0.141954048823109,"NS",FALSE,"NS_Both",TRUE,FALSE,0.211626962143079
"OID20918",0.229817751155945,0.268152138942442,"NS",FALSE,0.278193121127415,0.244326603234265,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0483753699714699
"OID20919",-0.481819920134508,3.67891469822907e-06,"NS",FALSE,-0.295885443002703,0.00649221130621503,"NS",FALSE,"NS_Both",TRUE,FALSE,0.185934477131805
"OID20920",-0.00446537200504413,0.86619583881214,"NS",FALSE,0.0048949625887879,0.884049946660321,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00936033459383203
"OID20921",0.0742060487599828,0.654385939165328,"NS",FALSE,0.264902878532074,0.087662659119296,"NS",FALSE,"NS_Both",TRUE,FALSE,0.190696829772091
"OID20922",-0.303486410256409,0.0117681540003354,"NS",FALSE,-0.0966917072244138,0.454121242760533,"NS",FALSE,"NS_Both",TRUE,FALSE,0.206794703031995
"OID20923",-0.328693530895332,0.0536898675125931,"NS",FALSE,-0.136693266653176,0.54571746311766,"NS",FALSE,"NS_Both",TRUE,FALSE,0.192000264242156
"OID20924",0.0499903783102139,0.527303543122894,"NS",FALSE,0.107595191192436,0.164869974173693,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0576048128822216
"OID20925",-0.473214321143333,0.0390858611644163,"NS",FALSE,-0.339289887766159,0.208006292892397,"NS",FALSE,"NS_Both",TRUE,FALSE,0.133924433377174
"OID20926",-0.140648104245481,0.275433344624501,"NS",FALSE,-0.0831599032028032,0.614157861654996,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0574882010426782
"OID20927",-0.0360837620849096,0.872507141869277,"NS",FALSE,0.132664457174734,0.561203873274605,"NS",FALSE,"NS_Both",TRUE,FALSE,0.168748219259643
"OID20928",-0.443604379991591,3.25767735879093e-07,"NS",FALSE,-0.294115682913534,0.00129891327313285,"NS",FALSE,"NS_Both",TRUE,FALSE,0.149488697078057
"OID20930",-0.0494301849516607,0.700329266797778,"NS",FALSE,0.0119624579246361,0.948820718005316,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0613926428762968
"OID20931",-0.0214846448087422,0.830328909683038,"NS",FALSE,-0.00336687022672511,0.983896512398505,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0181177745820171
"OID20932",0.510989991593104,2.85712733117425e-07,"Up",TRUE,0.532372964922793,2.92018217455101e-06,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.0213829733296894
"OID20933",-0.584145649432532,8.02352732546175e-12,"Down",TRUE,-0.428631051532537,9.75805846669004e-07,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.155514597899995
"OID20934",-0.149594123581335,0.313910888064984,"NS",FALSE,0.0250179531731974,0.895982397711038,"NS",FALSE,"NS_Both",TRUE,FALSE,0.174612076754532
"OID20935",-0.411116633039089,0.00353706603854166,"NS",FALSE,-0.129419387759719,0.417742958413063,"NS",FALSE,"NS_Both",TRUE,FALSE,0.281697245279369
"OID20936",-0.226087377049179,0.0396361153903157,"NS",FALSE,-0.0486494825323584,0.741977083231811,"NS",FALSE,"NS_Both",TRUE,FALSE,0.177437894516821
"OID20937",0.854003488860862,2.0745759101201e-06,"Up",TRUE,1.06088073564723,7.39442279101481e-08,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.206877246786371
"OID20938",-0.470825456073978,0.000248176860086489,"NS",FALSE,-0.20777346516677,0.110799542774912,"NS",FALSE,"NS_Both",TRUE,FALSE,0.263051990907209
"OID20939",0.0512450819672126,0.580357277358479,"NS",FALSE,0.0135298596507352,0.911212601278791,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0377152223164774
"OID20940",0.0508635561160158,0.696648963272877,"NS",FALSE,0.114190339240243,0.374067659565914,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0633267831242267
"OID20941",0.438959693148381,1.00592158206041e-06,"NS",FALSE,0.443362874025933,8.67668666913383e-06,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00440318087755159
"OID20942",-0.110164430432955,0.489984232849495,"NS",FALSE,0.0417966561404158,0.850449815556662,"NS",FALSE,"NS_Both",TRUE,FALSE,0.151961086573371
"OID20943",0.00680134510298467,0.984732366173764,"NS",FALSE,0.308577980588852,0.0734532783072096,"NS",FALSE,"NS_Both",TRUE,FALSE,0.301776635485868
"OID20944",-0.0670539722572518,0.470523226170854,"NS",FALSE,-0.0930503673067993,0.375819491505207,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0259963950495474
"OID20945",-0.0935483522488429,0.292504471741865,"NS",FALSE,-0.0202730028964537,0.87557475732985,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0732753493523892
"OID20946",-0.56384691046658,3.21663459566631e-15,"Down",TRUE,-0.465989808456059,5.46448904598238e-10,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.0978571020105203
"OID20947",-0.350943829340058,2.21614147223677e-05,"NS",FALSE,-0.17814712978383,0.0583420172802266,"NS",FALSE,"NS_Both",TRUE,FALSE,0.172796699556228
"OID20948",0.409091782261453,4.68402155163606e-05,"NS",FALSE,0.39404699253015,0.000498875119750707,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0150447897313032
"OID20949",0.238956174863387,4.16124191282802e-06,"NS",FALSE,0.219422638740361,0.000272244825430884,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0195335361230267
"OID20950",0.120472761664562,0.633869577643936,"NS",FALSE,0.19958390210136,0.485272011775097,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0791111404367972
"OID20951",-0.643593724253886,1.31094894342535e-08,"Down",TRUE,-0.517969971058678,6.72430102558722e-05,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.125623753195208
"OID20952",0.306415830180746,0.0977238977238883,"NS",FALSE,0.392009119959723,0.0628926258157533,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0855932897789767
"OID20953",0.637268213535096,9.65523686902331e-11,"Up",TRUE,0.657992615465834,2.7377235563963e-09,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.0207244019307379
"OID20954",-0.208937612442202,0.000247142313688664,"NS",FALSE,-0.232919150336257,0.0003137580523266,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0239815378940545
"OID20955",0.141356225304749,0.40632767980564,"NS",FALSE,0.27490878552048,0.121888815481743,"NS",FALSE,"NS_Both",TRUE,FALSE,0.133552560215731
"OID20956",-0.085366448087432,0.628561361034874,"NS",FALSE,0.0870490811205581,0.66669828264672,"NS",FALSE,"NS_Both",TRUE,FALSE,0.17241552920799
"OID20957",-0.120314564943253,0.259161430443097,"NS",FALSE,-0.204116640384327,0.0709268281853004,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0838020754410743
"OID20958",0.122241101303068,0.478769346148406,"NS",FALSE,0.251123714456191,0.15286842140439,"NS",FALSE,"NS_Both",TRUE,FALSE,0.128882613153122
"OID20959",-0.00237901218999706,0.9930029117505,"NS",FALSE,0.0736413925709815,0.795754435056015,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0760204047609785
"OID20960",0.46823277847835,0.00271790012221218,"NS",FALSE,0.667546514350097,8.23669848162771e-05,"Up",TRUE,"New_After_Adjustment",FALSE,FALSE,0.199313735871747
"OID20961",0.585768541403948,3.70940288057322e-05,"Up",TRUE,0.614219503576513,0.000127824040857073,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.0284509621725657
"OID20962",0.455290088272381,0.00290324960048314,"NS",FALSE,0.561845281477309,0.00116876021113988,"Up",TRUE,"New_After_Adjustment",FALSE,FALSE,0.106555193204928
"OID20963",0.370509096258931,0.00268230628733399,"NS",FALSE,0.42546867618974,0.00214011354443912,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0549595799308094
"OID20964",-0.153418932324504,0.414053871854713,"NS",FALSE,0.123123318564763,0.553043129742784,"NS",FALSE,"NS_Both",TRUE,FALSE,0.276542250889267
"OID20965",-0.115837112232029,0.613893561089014,"NS",FALSE,0.0179850413266892,0.95839241134349,"NS",FALSE,"NS_Both",TRUE,FALSE,0.133822153558718
"OID20966",0.480163787305589,1.62353971603881e-05,"NS",FALSE,0.590182067923645,1.38439316114357e-06,"Up",TRUE,"New_After_Adjustment",FALSE,FALSE,0.110018280618056
"OID20967",0.0649917948717944,0.660644512258703,"NS",FALSE,0.222864446139297,0.0886968869907505,"NS",FALSE,"NS_Both",TRUE,FALSE,0.157872651267503
"OID20968",0.0594497519966383,0.649716883399959,"NS",FALSE,0.0209674125141828,0.903283453175973,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0384823394824555
