"Assay","Missing_N","Missing_Percent","Mean","SD","Median","Min","Max"
"OID21376",0,0,2.95427933673469,1.40455718941823,2.8341,-1.233,7.7217
"OID21331",0,0,2.54607589285714,0.76656174570614,2.4427,0.5698,6.7319
"OID21219",0,0,1.5632243622449,0.835645197602865,1.441,-0.3463,6.0054
"OID21225",0,0,1.86604846938776,1.00141267239429,1.6975,-0.658,6.0403
"OID21408",0,0,3.70647767857143,1.45995144029507,3.4594,0.7513,8.0164
"OID21232",0,0,0.14838112244898,0.46649795212484,0.1399,-1.3249,2.7793
"OID21411",0,0,3.18440025510204,1.89755924521296,2.6429,0.251,11.2667
"OID21328",0,0,3.81056045918367,1.04474974062166,3.5705,1.799,7.8699
"OID21465",0,0,5.67251645408163,0.807522399436069,5.6554,3.2942,8.9178
"OID21464",0,0,4.74551772959184,0.647094112199191,4.6895,3.1108,7.8648
"OID21405",0,0,2.11064846938776,0.74285976898105,2.0569,0.2362,7.0388
"OID21380",0,0,4.66045701530612,1.20036304709425,4.6586,1.6695,8.5594
"OID21516",0,0,2.00127040816327,1.12989108439576,1.7936,-0.4655,6.4843
"OID21284",0,0,2.06889081632653,1.17227939513053,1.8688,-0.4722,7.4564
"OID21352",0,0,1.81402130102041,0.773110261635804,1.7756,-0.0136,6.1235
"OID21371",0,0,2.50311670918367,0.535481730493534,2.4659,0.8629,4.5005
"OID21455",0,0,4.83937614795918,1.27996891607171,4.7296,1.924,9.2162
"OID21528",0,0,6.13008545918367,0.636532729160696,6.0897,3.2103,8.1483
"OID21403",0,0,2.90367461734694,1.10415024705778,2.7342,0.3362,7.6476
"OID21290",0,0,0.210860714285714,0.308403292529298,0.1747,-0.3817,1.9441
"OID21316",0,0,3.92624961734694,0.806307675098004,3.7538,2.1123,7.3653
"OID21484",0,0,0.678129974489796,0.352301080175352,0.672,-0.1695,2.5247
"OID21476",0,0,2.21386262755102,1.16698425118865,1.9856,-0.2479,6.1785
"OID21278",0,0,1.49504655612245,0.753993285648446,1.3835,-0.0671,5.4461
"OID21474",0,0,2.84759056122449,0.639842807274279,2.8337,1.0661,4.6695
"OID21489",0,0,5.00274005102041,1.90152368541913,4.3791,1.7639,11.4612
"OID21504",0,0,3.09156926020408,0.417350211441184,3.075,1.6645,4.3976
"OID21277",0,0,4.87630765306122,1.62618550091606,4.6211,1.8049,11.4612
"OID21399",0,0,4.24741760204082,1.13411552913792,4.1739,1.7814,7.4883
"OID21482",0,0,2.71914553571429,1.19167981002016,2.4579,0.307,6.8037
"OID21298",0,0,1.38977678571429,0.628146625366857,1.282,-0.6188,4.6541
"OID21393",0,0,1.0701625,0.665759773270824,0.974,-0.4685,5.3347
"OID21486",0,0,2.65179489795918,1.03095580485798,2.4199,0.8304,6.1591
"OID21194",0,0,0.985469770408163,0.7331051203187,0.9057,-0.5341,7.8013
"OID21276",0,0,5.95848890306122,2.04245064922644,5.8725,0.6992,13.0212
"OID21410",0,0,1.28734336734694,1.02274138339049,1.1042,-0.7302,6.868
"OID21488",0,0,1.49755395408163,0.603196119986672,1.4111,0.0577,4.9529
"OID21390",0,0,4.68954859693878,0.5693845486023,4.6686,2.8781,7.5419
"OID21421",0,0,4.90115790816327,1.07571778911922,4.8871,1.9625,8.3996
"OID21401",0,0,3.06772130102041,0.827316775866402,2.8712,1.3427,6.8782
"OID21487",0,0,2.23741658163265,0.545469940154643,2.1654,0.5012,4.4119
"OID21297",0,0,3.2230950255102,1.78309572745555,3.2215,-0.0192,8.5769
"OID21501",0,0,3.73037589285714,0.956607293319815,3.6046,1.6764,7.7411
"OID21218",0,0,2.51411441326531,0.857839374503434,2.3856,0.693,6.188
"OID21171",0,0,1.5178262755102,0.822006578078607,1.4026,-0.4813,7.8569
"OID21490",0,0,2.46974910714286,0.949272941301565,2.2568,0.8781,7.0367
"OID21169",0,0,0.426770153061225,0.475312584359009,0.3402,-0.5622,2.4943
"OID21323",0,0,1.73369272959184,1.17403955882305,1.4673,-0.397,6.7155
"OID21494",0,0,4.55245471938775,0.809857207067868,4.6107,1.9069,6.9278
"OID21509",0,0,4.57121798469388,0.787708975403712,4.4782,2.7876,7.6338
"OID21281",0,0,1.17805829081633,0.984594090435079,0.9309,-0.3292,5.6353
"OID21335",0,0,0.551549107142857,0.488273929748193,0.4416,-0.5057,3.6564
"OID21388",0,0,0.508583163265306,0.480317185694256,0.4261,-0.4251,3.9161
"OID21326",0,0,3.37463839285714,1.14749615142741,3.2749,1.2004,8.084
"OID21314",0,0,2.26297397959184,1.28373585086691,2.0788,-0.365,6.6676
"OID21419",0,0,3.62850344387755,1.10241565575768,3.4595,1.1695,7.3965
"OID21442",0,0,2.17933341836735,1.10004088847984,2.0682,-0.4975,6.3667
"OID21286",0,0,0.627004081632653,0.689948890241528,0.4556,-0.7287,5.258
"OID21459",0,0,6.02894272959184,1.58179709584937,5.7302,2.5666,10.827
"OID21305",0,0,2.35084209183673,0.504372268265071,2.338,0.8927,4.7609
"OID21265",0,0,1.30692551020408,0.551369314764711,1.2853,-0.5256,4.787
"OID21406",0,0,3.72075535714286,0.809967831533705,3.5975,1.7609,8.6183
"OID21307",0,0,3.74397742346939,1.46789175955365,3.554,0.7944,8.6167
"OID21163",0,0,0.539608418367347,0.499582497779302,0.4809,-0.4467,4.5824
"OID21301",0,0,3.16226007653061,0.698632627439565,2.9867,1.9995,7.6963
"OID21222",0,0,1.86725306122449,1.25850129568048,1.6604,-0.6377,6.8555
"OID21321",0,0,0.845508673469388,0.884098649483859,0.6363,-0.7691,5.775
"OID21392",0,0,2.43697181122449,0.630425243260258,2.4476,0.2435,4.8689
"OID21431",0,0,4.63030778061225,0.99414607826667,4.5997,2.0025,8.9732
"OID21526",0,0,5.17427704081633,0.716593557891547,5.0664,3.3548,8.1292
"OID21450",0,0,4.50866836734694,1.19872854662764,4.4667,0.8896,8.4283
"OID21518",0,0,0.981323469387755,0.725578665167543,0.8461,-0.4591,3.9752
"OID21221",0,0,0.0349209183673469,0.348969884008642,0.0374,-1.105,2.4455
"OID21261",0,0,1.64190408163265,0.636604959645208,1.558,0.009,4.3018
"OID21170",0,0,0.825659183673469,0.730554505152467,0.7047,-0.7391,6.0045
"OID21469",0,0,6.52904540816326,1.47896614177275,6.3978,2.7831,11.2383
